row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,mask_output_path,visualization_output_path,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h
5056,000345.png,5931,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005931_img_000345_cat_screw.png,340.0,268.0,0.9626843929290771,0.9796610169491524,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5056_object_5931_sam_point_mask.png,,cuda,vit_b,screw,reflective_metal,1,0,1,1,0,289.0,15.0,27.0
5057,000345.png,5932,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005932_img_000345_cat_metal_part.png,423.0,239.0,0.9097516536712646,0.94824016563147,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5057_object_5932_sam_point_mask.png,,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,7465.0,72.0,131.0
5058,000345.png,5933,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005933_img_000345_cat_tool.png,249.0,215.0,0.7615213394165039,0.7649310872894334,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5058_object_5933_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,1191.0,142.0,79.0
5059,000345.png,5934,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005934_img_000345_cat_box.png,417.0,134.0,0.9646874666213988,0.978364709187974,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5059_object_5934_sam_point_mask.png,,cuda,vit_b,box,reflective_metal,1,0,1,1,0,10669.0,126.0,134.0
5060,000345.png,5935,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005935_img_000345_cat_screw.png,441.0,293.0,0.924253523349762,0.7955801104972375,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5060_object_5935_sam_point_mask.png,,cuda,vit_b,screw,reflective_metal,1,0,1,1,0,151.0,19.0,10.0
5061,000345.png,5936,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005936_img_000345_cat_metal_part.png,200.0,114.0,0.8984857797622681,0.960735171261487,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5061_object_5936_sam_point_mask.png,,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,1187.0,37.0,43.0
5062,000345.png,5937,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005937_img_000345_cat_plastic_object.png,398.0,425.0,0.929848313331604,0.9825972313777191,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5062_object_5937_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,7577.0,103.0,114.0
5063,000345.png,5938,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005938_img_000345_cat_metal_part.png,169.0,380.0,0.964035153388977,0.9674616964144684,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5063_object_5938_sam_point_mask.png,,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,6330.0,97.0,88.0
5064,000345.png,5939,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005939_img_000345_cat_connector.png,183.0,444.0,0.8868408203125,0.9707681849082256,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5064_object_5939_sam_point_mask.png,,cuda,vit_b,connector,reflective_metal,1,0,1,1,0,4397.0,95.0,49.0
5065,000345.png,5940,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005940_img_000345_cat_robot_gripper.png,307.0,189.0,0.9493529796600342,0.925121650083521,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5065_object_5940_sam_point_mask.png,,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,13158.0,139.0,212.0
5066,000345.png,5941,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005941_img_000345_cat_robot_gripper.png,305.0,272.0,0.8993122577667236,0.6497622820919176,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5066_object_5941_sam_point_mask.png,,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,624.0,26.0,52.0
5067,000345.png,5942,data/cogar_sim_500/rgb/000345.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005942_img_000345_cat_robot_gripper.png,289.0,132.0,0.8957452178001404,0.9232386961093586,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5067_object_5942_sam_point_mask.png,,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,1901.0,43.0,76.0
5068,000346.png,5945,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005945_img_000346_cat_connector.png,127.0,349.0,0.8330599069595337,0.9502032520325204,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5068_object_5945_sam_point_mask.png,,cuda,vit_b,connector,transparent_glass,1,1,1,1,0,1899.0,62.0,42.0
5069,000346.png,5946,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005946_img_000346_cat_glass_object.png,397.0,137.0,0.8927157521247864,0.9734575087310826,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5069_object_5946_sam_point_mask.png,,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,4267.0,54.0,126.0
5070,000346.png,5947,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005947_img_000346_cat_glass_object.png,431.0,115.0,0.9118923544883728,0.9012875536480688,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5070_object_5947_sam_point_mask.png,,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,218.0,9.0,30.0
5071,000346.png,5948,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005948_img_000346_cat_metal_part.png,348.0,181.0,0.5205402970314026,0.7362855254461335,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5071_object_5948_sam_point_mask.png,,cuda,vit_b,metal_part,transparent_glass,1,1,1,1,0,3026.0,55.0,74.0
5072,000346.png,5949,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005949_img_000346_cat_glass_object.png,381.0,285.0,0.9627126455307008,0.1523542001070091,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5072_object_5949_sam_point_mask.png,,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,7476.0,57.0,159.0
5073,000346.png,5951,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005951_img_000346_cat_cable.png,502.0,275.0,0.8201540112495422,0.7013201320132013,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5073_object_5951_sam_point_mask.png,,cuda,vit_b,cable,transparent_glass,1,1,1,1,0,449.0,199.0,33.0
5074,000346.png,5952,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005952_img_000346_cat_glass_object.png,450.0,274.0,0.8989984393119812,0.0767305117308028,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5074_object_5952_sam_point_mask.png,,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,17153.0,108.0,197.0
5075,000346.png,5953,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005953_img_000346_cat_glass_object.png,146.0,216.0,0.96242493391037,0.9787459445143348,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5075_object_5953_sam_point_mask.png,,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,15084.0,102.0,193.0
5076,000346.png,5954,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005954_img_000346_cat_plastic_object.png,216.0,272.0,0.9030519127845764,0.961797444001649,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5076_object_5954_sam_point_mask.png,,cuda,vit_b,plastic_object,transparent_glass,1,1,1,1,0,7130.0,71.0,114.0
5077,000346.png,5955,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005955_img_000346_cat_metal_part.png,343.0,280.0,0.9366471767425536,0.950560316413975,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5077_object_5955_sam_point_mask.png,,cuda,vit_b,metal_part,transparent_glass,1,1,1,1,0,1501.0,28.0,77.0
5078,000346.png,5956,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005956_img_000346_cat_glass_object.png,286.0,257.0,0.7552960515022278,0.066468158678321,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5078_object_5956_sam_point_mask.png,,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,10411.0,88.0,138.0
5079,000346.png,5957,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005957_img_000346_cat_glass_object.png,444.0,156.0,0.9441004991531372,0.9719844357976654,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5079_object_5957_sam_point_mask.png,,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,3826.0,77.0,60.0
5080,000346.png,5958,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005958_img_000346_cat_robot_gripper.png,306.0,112.0,0.90315181016922,0.9531591667625734,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5080_object_5958_sam_point_mask.png,,cuda,vit_b,robot_gripper,transparent_glass,1,1,1,1,0,8398.0,115.0,112.0
5081,000346.png,5959,data/cogar_sim_500/rgb/000346.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005959_img_000346_cat_robot_gripper.png,295.0,178.0,0.9245033264160156,0.9308909242298083,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5081_object_5959_sam_point_mask.png,,cuda,vit_b,robot_gripper,transparent_glass,1,1,1,1,0,1199.0,43.0,42.0
5082,000347.png,5963,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005963_img_000347_cat_screw.png,157.0,315.0,0.9122904539108276,0.9659863945578232,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5082_object_5963_sam_point_mask.png,,cuda,vit_b,screw,partial_occlusion,1,1,1,1,0,287.0,24.0,17.0
5083,000347.png,5964,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005964_img_000347_cat_screw.png,415.0,319.0,0.9020568132400512,0.9493670886075948,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5083_object_5964_sam_point_mask.png,,cuda,vit_b,screw,partial_occlusion,1,1,1,1,0,312.0,31.0,22.0
5084,000347.png,5965,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005965_img_000347_cat_box.png,541.0,222.0,0.9354363679885864,0.9672760792748502,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5084_object_5965_sam_point_mask.png,,cuda,vit_b,box,partial_occlusion,1,1,1,1,0,6354.0,140.0,107.0
5085,000347.png,5966,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005966_img_000347_cat_glass_object.png,360.0,216.0,0.7029521465301514,0.4665484443011446,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5085_object_5966_sam_point_mask.png,,cuda,vit_b,glass_object,partial_occlusion,1,1,1,1,0,6203.0,91.0,130.0
5086,000347.png,5967,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005967_img_000347_cat_metal_part.png,136.0,218.0,0.8786134123802185,0.9754242246928028,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5086_object_5967_sam_point_mask.png,,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,5106.0,85.0,79.0
5087,000347.png,5968,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005968_img_000347_cat_metal_part.png,209.0,264.0,0.9277885556221008,0.9689521345407504,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5087_object_5968_sam_point_mask.png,,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,764.0,25.0,43.0
5088,000347.png,5969,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005969_img_000347_cat_screw.png,336.0,306.0,0.8889565467834473,0.5571847507331378,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5088_object_5969_sam_point_mask.png,,cuda,vit_b,screw,partial_occlusion,1,1,1,1,0,191.0,14.0,24.0
5089,000347.png,5970,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005970_img_000347_cat_screw.png,493.0,297.0,0.9040104746818542,0.9125,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5089_object_5970_sam_point_mask.png,,cuda,vit_b,screw,partial_occlusion,1,1,1,1,0,294.0,14.0,23.0
5090,000347.png,5971,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005971_img_000347_cat_metal_part.png,395.0,270.0,0.9313077926635742,0.9320545412526,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5090_object_5971_sam_point_mask.png,,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,4134.0,77.0,73.0
5091,000347.png,5972,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005972_img_000347_cat_glass_object.png,275.0,252.0,0.899808406829834,0.2458620883128541,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5091_object_5972_sam_point_mask.png,,cuda,vit_b,glass_object,partial_occlusion,1,1,1,1,0,17823.0,119.0,180.0
5092,000347.png,5973,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005973_img_000347_cat_cable.png,468.0,225.0,0.5286709666252136,0.3221830985915493,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5092_object_5973_sam_point_mask.png,,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,402.0,59.0,35.0
5093,000347.png,5974,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005974_img_000347_cat_metal_part.png,411.0,350.0,0.9025721549987792,0.9741138988450816,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5093_object_5974_sam_point_mask.png,,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,2511.0,55.0,61.0
5094,000347.png,5975,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005975_img_000347_cat_glass_object.png,586.0,318.0,0.8167212009429932,0.6537487828627069,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5094_object_5975_sam_point_mask.png,,cuda,vit_b,glass_object,partial_occlusion,1,1,1,1,0,20460.0,116.0,203.0
5095,000347.png,5976,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005976_img_000347_cat_cable.png,481.0,287.0,0.7726847529411316,0.5673590504451038,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5095_object_5976_sam_point_mask.png,,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,983.0,103.0,34.0
5096,000347.png,5977,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005977_img_000347_cat_robot_gripper.png,443.0,120.0,0.9692355990409852,0.6858894312634806,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5096_object_5977_sam_point_mask.png,,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,12284.0,194.0,125.0
5097,000347.png,5978,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005978_img_000347_cat_robot_gripper.png,389.0,147.0,0.8447878360748291,0.7054122775154377,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5097_object_5978_sam_point_mask.png,,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,2737.0,42.0,103.0
5098,000347.png,5979,data/cogar_sim_500/rgb/000347.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005979_img_000347_cat_robot_gripper.png,470.0,170.0,0.861868679523468,0.6752400548696845,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5098_object_5979_sam_point_mask.png,,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,2827.0,56.0,150.0
5099,000348.png,5982,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005982_img_000348_cat_connector.png,202.0,254.0,0.8970025777816772,0.9711324944485566,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5099_object_5982_sam_point_mask.png,,cuda,vit_b,connector,small_parts,1,0,1,1,0,2697.0,72.0,48.0
5100,000348.png,5983,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005983_img_000348_cat_screw.png,363.0,203.0,0.9380464553833008,0.9134199134199136,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5100_object_5983_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,221.0,13.0,21.0
5101,000348.png,5984,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005984_img_000348_cat_metal_part.png,364.0,445.0,0.9659060835838318,0.9736401036111534,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5101_object_5984_sam_point_mask.png,,cuda,vit_b,metal_part,small_parts,1,0,1,1,0,6563.0,125.0,91.0
5102,000348.png,5985,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005985_img_000348_cat_connector.png,175.0,219.0,0.9095414280891418,0.9534883720930232,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5102_object_5985_sam_point_mask.png,,cuda,vit_b,connector,small_parts,1,0,1,1,0,1465.0,58.0,38.0
5103,000348.png,5986,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005986_img_000348_cat_metal_part.png,293.0,274.0,0.8590004444122314,0.7548903378778897,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5103_object_5986_sam_point_mask.png,,cuda,vit_b,metal_part,small_parts,1,0,1,1,0,3371.0,87.0,88.0
5104,000348.png,5987,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005987_img_000348_cat_screw.png,430.0,197.0,0.9287667274475098,0.9125,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5104_object_5987_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,155.0,15.0,13.0
