row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h,bbox_area,visible_ratio
6955,000448.png,7710,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007710_img_000448_cat_screw.png,199.0,174.0,221.0,198.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6955_object_7710_sam_mask.png,,0.9727561473846436,0.8485714285714285,cuda,vit_b,screw,small_parts,0,0,0,1,0,308.0,22.0,24.0,528.0,0.5833333333333334
6956,000448.png,7711,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007711_img_000448_cat_connector.png,186.0,255.0,261.0,325.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6956_object_7711_sam_mask.png,,0.964946985244751,0.7998251748251748,cuda,vit_b,connector,small_parts,0,0,0,1,0,1878.0,75.0,70.0,5250.0,0.3577142857142857
6957,000448.png,7712,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007712_img_000448_cat_screw.png,158.0,308.0,169.0,327.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6957_object_7712_sam_mask.png,,0.8877657651901245,0.7802197802197802,cuda,vit_b,screw,small_parts,0,0,0,1,0,147.0,11.0,19.0,209.0,0.7033492822966507
6958,000448.png,7713,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007713_img_000448_cat_connector.png,235.0,131.0,299.0,175.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6958_object_7713_sam_mask.png,,0.9772696495056152,0.9639344262295082,cuda,vit_b,connector,small_parts,0,0,0,1,0,1197.0,64.0,44.0,2816.0,0.4250710227272727
6959,000448.png,7714,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007714_img_000448_cat_screw.png,212.0,301.0,226.0,316.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6959_object_7714_sam_mask.png,,0.9466784000396729,0.7287234042553191,cuda,vit_b,screw,small_parts,0,0,0,1,0,139.0,14.0,15.0,210.0,0.6619047619047619
6960,000448.png,7715,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007715_img_000448_cat_screw.png,525.0,199.0,541.0,218.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6960_object_7715_sam_mask.png,,0.8959121108055115,0.6753246753246753,cuda,vit_b,screw,small_parts,0,0,0,1,0,106.0,16.0,19.0,304.0,0.34868421052631576
6961,000448.png,7716,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007716_img_000448_cat_screw.png,406.0,44.0,425.0,61.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6961_object_7716_sam_mask.png,,0.927584171295166,0.8127208480565371,cuda,vit_b,screw,small_parts,0,0,0,1,0,236.0,19.0,17.0,323.0,0.7306501547987616
6962,000448.png,7717,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007717_img_000448_cat_connector.png,464.0,249.0,535.0,311.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6962_object_7717_sam_mask.png,,0.9798012375831604,0.9312242090784044,cuda,vit_b,connector,small_parts,0,0,0,1,0,2073.0,71.0,62.0,4402.0,0.4709223080417992
6963,000448.png,7718,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007718_img_000448_cat_screw.png,164.0,235.0,179.0,255.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6963_object_7718_sam_mask.png,,0.933151364326477,0.8136200716845878,cuda,vit_b,screw,small_parts,0,0,0,1,0,233.0,15.0,20.0,300.0,0.7766666666666666
6964,000448.png,7719,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007719_img_000448_cat_screw.png,416.0,256.0,428.0,267.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6964_object_7719_sam_mask.png,,0.9414129853248596,0.751937984496124,cuda,vit_b,screw,small_parts,0,0,0,1,0,103.0,12.0,11.0,132.0,0.7803030303030303
6965,000448.png,7720,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007720_img_000448_cat_box.png,483.0,47.0,609.0,204.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6965_object_7720_sam_mask.png,,0.995627760887146,0.965898893209692,cuda,vit_b,box,small_parts,0,0,0,1,0,13123.0,126.0,157.0,19782.0,0.6633808512789404
6966,000448.png,7721,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007721_img_000448_cat_screw.png,330.0,322.0,350.0,338.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6966_object_7721_sam_mask.png,,0.969218373298645,0.9183006535947712,cuda,vit_b,screw,small_parts,0,0,0,1,0,289.0,20.0,16.0,320.0,0.903125
6967,000448.png,7722,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007722_img_000448_cat_screw.png,459.0,69.0,478.0,86.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6967_object_7722_sam_mask.png,,0.9608177542686462,0.7239819004524887,cuda,vit_b,screw,small_parts,0,0,0,1,0,169.0,19.0,17.0,323.0,0.5232198142414861
6968,000448.png,7723,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007723_img_000448_cat_screw.png,386.0,291.0,397.0,310.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6968_object_7723_sam_mask.png,,0.9651296734809875,0.8156424581005587,cuda,vit_b,screw,small_parts,0,0,0,1,0,157.0,11.0,19.0,209.0,0.7511961722488039
6969,000448.png,7724,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007724_img_000448_cat_connector.png,316.0,262.0,393.0,325.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6969_object_7724_sam_mask.png,,0.972181797027588,0.8542691104157354,cuda,vit_b,connector,small_parts,0,0,0,1,0,1946.0,77.0,63.0,4851.0,0.40115440115440115
6970,000448.png,7725,data/cogar_sim_500/rgb/000448.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007725_img_000448_cat_screw.png,187.0,376.0,203.0,388.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6970_object_7725_sam_mask.png,,0.9288628101348876,0.7555555555555555,cuda,vit_b,screw,small_parts,0,0,0,1,0,141.0,16.0,12.0,192.0,0.734375
6971,000449.png,7728,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007728_img_000449_cat_plastic_object.png,245.0,161.0,322.0,255.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6971_object_7728_sam_mask.png,,0.9723961353302002,0.8971518987341772,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,2299.0,77.0,94.0,7238.0,0.31762917933130697
6972,000449.png,7729,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007729_img_000449_cat_connector.png,278.0,235.0,311.0,245.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6972_object_7729_sam_mask.png,,0.8075338006019592,0.0466321243523316,cuda,vit_b,connector,dynamic_scene,1,1,1,1,1,184.0,33.0,10.0,330.0,0.5575757575757576
6973,000449.png,7730,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007730_img_000449_cat_plastic_object.png,405.0,186.0,482.0,280.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6973_object_7730_sam_mask.png,,0.9839423298835754,0.9716614187812558,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,5392.0,77.0,94.0,7238.0,0.7449571704890854
6974,000449.png,7731,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007731_img_000449_cat_plastic_object.png,272.0,280.0,344.0,411.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6974_object_7731_sam_mask.png,,0.989055633544922,0.9817746441399494,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,7497.0,72.0,131.0,9432.0,0.7948473282442748
6975,000449.png,7732,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007732_img_000449_cat_plastic_object.png,374.0,254.0,455.0,351.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6975_object_7732_sam_mask.png,,0.9777161478996276,0.973691203826734,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,3746.0,81.0,97.0,7857.0,0.4767723049509991
6976,000449.png,7733,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007733_img_000449_cat_glass_object.png,113.0,110.0,252.0,266.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6976_object_7733_sam_mask.png,,0.8946961164474487,0.4878305704939846,cuda,vit_b,glass_object,dynamic_scene,1,1,1,1,1,17942.0,139.0,156.0,21684.0,0.8274303634015864
6977,000449.png,7734,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007734_img_000449_cat_plastic_object.png,391.0,159.0,422.0,212.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6977_object_7734_sam_mask.png,,0.9651733040809632,0.954,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,965.0,31.0,53.0,1643.0,0.5873402312842362
6978,000449.png,7735,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007735_img_000449_cat_plastic_object.png,86.0,256.0,176.0,365.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6978_object_7735_sam_mask.png,,0.9912580847740172,0.977563192274922,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,7028.0,90.0,109.0,9810.0,0.7164118246687055
6979,000449.png,7736,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007736_img_000449_cat_plastic_object.png,231.0,279.0,298.0,360.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6979_object_7736_sam_mask.png,,0.976280689239502,0.9682835820895522,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,3192.0,67.0,81.0,5427.0,0.5881702598120508
6980,000449.png,7737,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007737_img_000449_cat_plastic_object.png,92.0,149.0,121.0,219.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6980_object_7737_sam_mask.png,,0.9745779037475586,0.9601328903654484,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,1502.0,29.0,70.0,2030.0,0.7399014778325124
6982,000449.png,7739,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007739_img_000449_cat_screw.png,180.0,337.0,218.0,375.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6982_object_7739_sam_mask.png,,0.9677476286888124,0.9602053915275996,cuda,vit_b,screw,dynamic_scene,1,1,1,1,1,777.0,38.0,38.0,1444.0,0.5380886426592798
6983,000449.png,7740,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007740_img_000449_cat_tool.png,210.0,208.0,410.0,307.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6983_object_7740_sam_mask.png,,0.9709362983703612,0.9499550494456098,cuda,vit_b,tool,dynamic_scene,1,1,1,1,1,6672.0,200.0,99.0,19800.0,0.336969696969697
6984,000449.png,7741,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007741_img_000449_cat_plastic_object.png,405.0,275.0,507.0,404.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6984_object_7741_sam_mask.png,,0.9930757284164428,0.9864111838889432,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,10227.0,102.0,129.0,13158.0,0.7772457820337437
6985,000449.png,7742,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007742_img_000449_cat_robot_gripper.png,185.0,24.0,443.0,170.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6985_object_7742_sam_mask.png,,0.9905294179916382,0.9668302977473964,cuda,vit_b,robot_gripper,dynamic_scene,1,1,1,1,1,21752.0,258.0,146.0,37668.0,0.577466284379314
6986,000449.png,7743,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007743_img_000449_cat_robot_gripper.png,236.0,12.0,298.0,240.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6986_object_7743_sam_mask.png,,0.9807571172714232,0.9397590361445785,cuda,vit_b,robot_gripper,dynamic_scene,1,1,1,1,1,7743.0,62.0,228.0,14136.0,0.5477504244482173
6987,000449.png,7744,data/cogar_sim_500/rgb/000449.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007744_img_000449_cat_robot_gripper.png,335.0,47.0,398.0,244.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6987_object_7744_sam_mask.png,,0.9774953722953796,0.9402329578002672,cuda,vit_b,robot_gripper,dynamic_scene,1,1,1,1,1,5232.0,63.0,197.0,12411.0,0.4215615180082185
6988,000450.png,7747,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007747_img_000450_cat_screw.png,128.0,379.0,153.0,419.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6988_object_7747_sam_mask.png,,0.9751086831092834,0.9767441860465116,cuda,vit_b,screw,reflective_metal,1,0,1,1,0,687.0,25.0,40.0,1000.0,0.687
6989,000450.png,7748,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007748_img_000450_cat_box.png,140.0,143.0,329.0,270.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6989_object_7748_sam_mask.png,,0.9739348888397216,0.9822036116199948,cuda,vit_b,box,reflective_metal,1,0,1,1,0,7595.0,189.0,127.0,24003.0,0.31641878098571014
6990,000450.png,7749,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007749_img_000450_cat_cable.png,0.0,268.0,172.0,304.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6990_object_7749_sam_mask.png,,0.9696900844573976,0.948025649679379,cuda,vit_b,cable,reflective_metal,1,0,1,1,0,2963.0,172.0,36.0,6192.0,0.4785206718346253
6991,000450.png,7750,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007750_img_000450_cat_tool.png,457.0,226.0,621.0,373.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6991_object_7750_sam_mask.png,,0.9755079746246338,0.9340616966580976,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,7768.0,164.0,147.0,24108.0,0.32221669155467064
6992,000450.png,7751,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007751_img_000450_cat_plastic_object.png,356.0,269.0,452.0,398.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6992_object_7751_sam_mask.png,,0.9931551814079284,0.9866778558690864,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,9505.0,96.0,129.0,12384.0,0.7675226098191215
6993,000450.png,7752,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007752_img_000450_cat_tool.png,506.0,135.0,554.0,234.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6993_object_7752_sam_mask.png,,0.9624398946762084,0.9535045107564192,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,2848.0,48.0,99.0,4752.0,0.5993265993265994
6994,000450.png,7753,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007753_img_000450_cat_metal_part.png,325.0,109.0,381.0,178.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6994_object_7753_sam_mask.png,,0.981273114681244,0.9661434287473069,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,3249.0,56.0,69.0,3864.0,0.8408385093167702
6995,000450.png,7754,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007754_img_000450_cat_metal_part.png,366.0,198.0,463.0,276.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6995_object_7754_sam_mask.png,,0.975049078464508,0.9639851901716594,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,5942.0,97.0,78.0,7566.0,0.7853555379328575
6996,000450.png,7755,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007755_img_000450_cat_tool.png,345.0,247.0,491.0,328.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6996_object_7755_sam_mask.png,,0.9288580417633056,0.7855263157894737,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,1384.0,146.0,81.0,11826.0,0.11703027228141383
6997,000450.png,7756,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007756_img_000450_cat_cable.png,329.0,221.0,512.0,238.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6997_object_7756_sam_mask.png,,0.921013355255127,0.903822441430333,cuda,vit_b,cable,reflective_metal,1,0,1,1,0,771.0,183.0,17.0,3111.0,0.24783027965284474
6998,000450.png,7757,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007757_img_000450_cat_tool.png,314.0,362.0,397.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6998_object_7757_sam_mask.png,,0.9800323247909546,0.9701778862922916,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,5676.0,83.0,118.0,9794.0,0.5795384929548704
6999,000450.png,7758,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007758_img_000450_cat_tool.png,294.0,136.0,378.0,249.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_6999_object_7758_sam_mask.png,,0.9668810367584229,0.9511022044088177,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,2465.0,84.0,113.0,9492.0,0.25969237252423094
7000,000450.png,7759,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007759_img_000450_cat_box.png,140.0,282.0,358.0,474.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7000_object_7759_sam_mask.png,,1.0007752180099487,0.9854930999663412,cuda,vit_b,box,reflective_metal,1,0,1,1,0,29710.0,218.0,192.0,41856.0,0.7098146024464832
