row_index,file_name,object_id,image_path,gt_mask_path,category_name,primary_challenge,box_prompt_iou,box_prompt_sam_score,sam_auto_best_iou,sam_auto_best_mask_index,sam_auto_num_masks_image,sam_auto_predicted_iou,sam_auto_stability_score,sam_auto_mask_area,sam_auto_bbox_xmin,sam_auto_bbox_ymin,sam_auto_bbox_xmax,sam_auto_bbox_ymax,sam_auto_best_mask_path,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,min_mask_region_area
6583,000423.png,7295,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007295_img_000423_cat_screw.png,screw,small_parts,0.9559471365638766,0.9594696760177612,0.0009828009828009828,4,20,0.9506726264953613,0.9776200652122498,1814.0,267.0,298.0,332.0,337.0,,cuda,vit_b,16,0.88,0.95,0,100
6584,000423.png,7296,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007296_img_000423_cat_connector.png,connector,small_parts,0.9636563876651982,0.9647939205169678,0.9620670698185816,4,20,0.9506726264953613,0.9776200652122498,1814.0,267.0,298.0,332.0,337.0,,cuda,vit_b,16,0.88,0.95,0,100
6585,000423.png,7297,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007297_img_000423_cat_screw.png,screw,small_parts,0.9426751592356688,0.9551808834075928,0.0030534351145038168,4,20,0.9506726264953613,0.9776200652122498,1814.0,267.0,298.0,332.0,337.0,,cuda,vit_b,16,0.88,0.95,0,100
6586,000423.png,7298,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007298_img_000423_cat_box.png,box,small_parts,0.9886666211510888,0.9938479661941528,0.989639424715425,0,20,0.9979239702224731,0.9845462441444397,14565.0,70.0,235.0,240.0,356.0,,cuda,vit_b,16,0.88,0.95,0,100
6587,000423.png,7299,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007299_img_000423_cat_connector.png,connector,small_parts,0.925531914893617,0.9044193625450134,0.28,12,20,0.8991144299507141,0.9602803587913513,1266.0,346.0,249.0,389.0,306.0,,cuda,vit_b,16,0.88,0.95,0,100
6588,000423.png,7300,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007300_img_000423_cat_connector.png,connector,small_parts,0.9829787234042552,0.9771345853805542,0.984352773826458,1,20,0.9815329909324646,0.9857954382896423,1393.0,216.0,302.0,256.0,342.0,,cuda,vit_b,16,0.88,0.95,0,100
6590,000423.png,7302,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007302_img_000423_cat_box.png,box,small_parts,0.8832807570977917,0.9043997526168824,0.9466121803321909,15,20,0.971348762512207,0.9664774537086487,7226.0,280.0,187.0,384.0,305.0,,cuda,vit_b,16,0.88,0.95,0,100
6591,000423.png,7303,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007303_img_000423_cat_connector.png,connector,small_parts,0.9484304932735426,0.9626060724258424,0.0,-1,20,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
6592,000423.png,7304,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007304_img_000423_cat_screw.png,screw,small_parts,0.9523809523809524,0.91181743144989,0.0,-1,20,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
6593,000423.png,7305,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007305_img_000423_cat_screw.png,screw,small_parts,0.9104477611940298,0.9585026502609252,0.915,5,20,0.9388256072998047,0.9648241400718689,193.0,178.0,345.0,191.0,362.0,,cuda,vit_b,16,0.88,0.95,0,100
6594,000423.png,7306,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007306_img_000423_cat_screw.png,screw,small_parts,0.9590909090909092,0.9716759324073792,0.0033806626098715348,12,20,0.8991144299507141,0.9602803587913513,1266.0,346.0,249.0,389.0,306.0,,cuda,vit_b,16,0.88,0.95,0,100
6595,000423.png,7307,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007307_img_000423_cat_connector.png,connector,small_parts,0.8444444444444444,0.8350633978843689,0.00205761316872428,3,20,0.961011528968811,0.9770992398262024,777.0,53.0,235.0,86.0,273.0,,cuda,vit_b,16,0.88,0.95,0,100
6596,000423.png,7308,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007308_img_000423_cat_connector.png,connector,small_parts,0.9460154241645244,0.9517301917076112,0.9510939510939511,16,20,0.9390354156494141,0.9725490212440491,754.0,347.0,160.0,392.0,183.0,,cuda,vit_b,16,0.88,0.95,0,100
6597,000423.png,7309,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007309_img_000423_cat_robot_gripper.png,robot_gripper,small_parts,0.9214094925005136,0.9193373918533324,0.6315460480622309,9,20,0.9216589331626892,0.9721508622169495,14202.0,187.0,89.0,376.0,228.0,,cuda,vit_b,16,0.88,0.95,0,100
6598,000423.png,7310,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007310_img_000423_cat_robot_gripper.png,robot_gripper,small_parts,0.9275429633070136,0.9630953669548036,0.13925461511668408,9,20,0.9216589331626892,0.9721508622169495,14202.0,187.0,89.0,376.0,228.0,,cuda,vit_b,16,0.88,0.95,0,100
6599,000423.png,7311,data/cogar_sim_500/rgb/000423.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007311_img_000423_cat_robot_gripper.png,robot_gripper,small_parts,0.8574931045050567,0.9676804542541504,0.21673984249773504,9,20,0.9216589331626892,0.9721508622169495,14202.0,187.0,89.0,376.0,228.0,,cuda,vit_b,16,0.88,0.95,0,100
6600,000424.png,7314,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007314_img_000424_cat_screw.png,screw,dynamic_scene,0.955719557195572,0.9673833250999452,0.95079950799508,4,35,0.9832770824432373,0.9897172451019287,773.0,75.0,450.0,115.0,479.0,,cuda,vit_b,16,0.88,0.95,0,100
6601,000424.png,7315,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007315_img_000424_cat_connector.png,connector,dynamic_scene,0.9814554650182636,0.980718731880188,0.9800617803987643,3,35,0.9843004941940308,0.990622341632843,3502.0,139.0,340.0,210.0,420.0,,cuda,vit_b,16,0.88,0.95,0,100
6602,000424.png,7316,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007316_img_000424_cat_box.png,box,dynamic_scene,0.9832440598818843,0.9896373748779296,0.9791323448654585,26,35,0.9107133746147156,0.9791752696037292,7181.0,215.0,106.0,319.0,237.0,,cuda,vit_b,16,0.88,0.95,0,100
6603,000424.png,7317,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007317_img_000424_cat_plastic_object.png,plastic_object,dynamic_scene,0.944558521560575,0.9681963324546814,0.0,-1,35,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
6604,000424.png,7318,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007318_img_000424_cat_box.png,box,dynamic_scene,0.9886403975860844,0.9951380491256714,0.9899240757823032,8,35,0.9709027409553528,0.9838171601295471,13964.0,42.0,123.0,172.0,252.0,,cuda,vit_b,16,0.88,0.95,0,100
6605,000424.png,7319,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007319_img_000424_cat_plastic_object.png,plastic_object,dynamic_scene,0.9846117424242424,0.9923437237739564,0.9838340824856084,0,35,1.014216423034668,0.9907547831535339,12493.0,253.0,223.0,354.0,360.0,,cuda,vit_b,16,0.88,0.95,0,100
6606,000424.png,7320,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007320_img_000424_cat_connector.png,connector,dynamic_scene,0.975288636823982,0.9866927266120912,0.9769090540814259,2,35,1.0025821924209595,0.9882450103759766,4825.0,298.0,376.0,375.0,461.0,,cuda,vit_b,16,0.88,0.95,0,100
6607,000424.png,7321,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007321_img_000424_cat_tool.png,tool,dynamic_scene,0.92770434313461,0.9667831659317015,0.4813210611802924,13,35,0.9579794406890869,0.9739178419113159,1778.0,409.0,211.0,503.0,262.0,,cuda,vit_b,16,0.88,0.95,0,100
6608,000424.png,7322,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007322_img_000424_cat_plastic_object.png,plastic_object,dynamic_scene,0.875,0.9544960260391236,0.0,-1,35,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
6609,000424.png,7323,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007323_img_000424_cat_metal_part.png,metal_part,dynamic_scene,0.9558359621451104,0.9767645597457886,0.9534700315457413,6,35,0.9736199378967285,0.9860197305679321,1209.0,272.0,75.0,314.0,115.0,,cuda,vit_b,16,0.88,0.95,0,100
6610,000424.png,7324,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007324_img_000424_cat_connector.png,connector,dynamic_scene,0.8937446443873179,0.9755970239639282,0.00108499095840868,11,35,0.9629435539245605,0.9799054265022278,1670.0,340.0,146.0,383.0,205.0,,cuda,vit_b,16,0.88,0.95,0,100
6611,000424.png,7325,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007325_img_000424_cat_box.png,box,dynamic_scene,0.9854742619987952,0.9907563924789428,0.9864104967197751,31,35,0.983605146408081,0.9840161204338074,14773.0,381.0,120.0,553.0,244.0,,cuda,vit_b,16,0.88,0.95,0,100
6612,000424.png,7326,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007326_img_000424_cat_tool.png,tool,dynamic_scene,0.956147430723702,0.9791346192359924,0.9556093623890234,19,35,0.9526137113571167,0.9782699346542358,7104.0,52.0,242.0,380.0,316.0,,cuda,vit_b,16,0.88,0.95,0,100
6613,000424.png,7327,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007327_img_000424_cat_glass_object.png,glass_object,dynamic_scene,0.9834584940125836,0.9948531985282898,0.982206225286424,32,35,0.9741743803024292,0.9753990173339844,19405.0,378.0,229.0,494.0,426.0,,cuda,vit_b,16,0.88,0.95,0,100
6615,000424.png,7329,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007329_img_000424_cat_metal_part.png,metal_part,dynamic_scene,0.9728051657767292,0.98677796125412,0.97007326462188,1,35,1.0026499032974243,0.9843848943710327,7812.0,200.0,338.0,290.0,448.0,,cuda,vit_b,16,0.88,0.95,0,100
6616,000424.png,7330,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007330_img_000424_cat_robot_gripper.png,robot_gripper,dynamic_scene,0.8615976749666169,0.9793952703475952,0.5592782198793654,14,35,0.9572316408157349,0.982010006904602,19454.0,153.0,13.0,277.0,244.0,,cuda,vit_b,16,0.88,0.95,0,100
6617,000424.png,7331,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007331_img_000424_cat_robot_gripper.png,robot_gripper,dynamic_scene,0.9398313562955553,0.9931594729423524,0.9381135296628255,22,35,0.9274245500564575,0.9622028470039368,6647.0,153.0,86.0,215.0,244.0,,cuda,vit_b,16,0.88,0.95,0,100
6618,000424.png,7332,data/cogar_sim_500/rgb/000424.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007332_img_000424_cat_robot_gripper.png,robot_gripper,dynamic_scene,0.2723108245673566,0.8202226758003235,0.3363201911589008,23,35,0.9247889518737793,0.9647650718688965,587.0,170.0,31.0,215.0,49.0,,cuda,vit_b,16,0.88,0.95,0,100
6619,000425.png,7334,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007334_img_000425_cat_tool.png,tool,reflective_metal,0.8995743034055728,0.9371092319488524,0.43911890679176013,16,22,0.9190045595169067,0.9720720648765564,2193.0,390.0,59.0,484.0,98.0,,cuda,vit_b,16,0.88,0.95,0,100
6620,000425.png,7335,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007335_img_000425_cat_cable.png,cable,reflective_metal,0.9187007874015748,0.9805116653442384,0.9168481488814096,20,22,0.9547377228736877,0.9720704555511475,4876.0,215.0,123.0,284.0,454.0,,cuda,vit_b,16,0.88,0.95,0,100
6621,000425.png,7336,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007336_img_000425_cat_metal_part.png,metal_part,reflective_metal,0.9539614561027836,0.9880313277244568,0.49463554916491537,13,22,0.9362642765045166,0.976503312587738,8888.0,321.0,320.0,430.0,458.0,,cuda,vit_b,16,0.88,0.95,0,100
6622,000425.png,7337,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007337_img_000425_cat_box.png,box,reflective_metal,0.974044282278796,1.0050300359725952,0.9723609723609724,4,22,0.9717293977737427,0.9817860126495361,11756.0,150.0,0.0,272.0,151.0,,cuda,vit_b,16,0.88,0.95,0,100
6623,000425.png,7338,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007338_img_000425_cat_box.png,box,reflective_metal,0.5878434637801832,0.9277169704437256,0.562610229276896,21,22,0.8954864740371704,0.9659530520439148,3830.0,292.0,0.0,428.0,51.0,,cuda,vit_b,16,0.88,0.95,0,100
6624,000425.png,7339,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007339_img_000425_cat_plastic_object.png,plastic_object,reflective_metal,0.9677121771217712,0.9958511590957642,0.9649769585253456,0,22,0.999478816986084,0.9869281053543091,1062.0,561.0,0.0,608.0,40.0,,cuda,vit_b,16,0.88,0.95,0,100
6625,000425.png,7340,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007340_img_000425_cat_metal_part.png,metal_part,reflective_metal,0.9635396137169886,0.9785757064819336,0.9595979503350414,2,22,0.9885061979293823,0.9701583385467529,4871.0,501.0,0.0,578.0,76.0,,cuda,vit_b,16,0.88,0.95,0,100
6626,000425.png,7341,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007341_img_000425_cat_plastic_object.png,plastic_object,reflective_metal,0.9477023054309144,0.9847822189331056,0.9408610387620653,1,22,0.9913102388381958,0.985296368598938,6482.0,315.0,118.0,416.0,198.0,,cuda,vit_b,16,0.88,0.95,0,100
6627,000425.png,7342,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007342_img_000425_cat_metal_part.png,metal_part,reflective_metal,0.9654480606330806,0.9822617769241332,0.5437109723461195,5,22,0.9687237739562988,0.975273609161377,2439.0,364.0,339.0,429.0,413.0,,cuda,vit_b,16,0.88,0.95,0,100
6628,000425.png,7343,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007343_img_000425_cat_tool.png,tool,reflective_metal,0.9459938739319684,0.9408747553825378,0.6918950437317785,17,22,0.891895055770874,0.9563746452331543,8403.0,411.0,57.0,618.0,196.0,,cuda,vit_b,16,0.88,0.95,0,100
6629,000425.png,7344,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007344_img_000425_cat_plastic_object.png,plastic_object,reflective_metal,0.9603460706560922,0.9749334454536438,0.9669064748201439,7,22,0.9595491886138916,0.9790007472038269,1371.0,257.0,0.0,291.0,60.0,,cuda,vit_b,16,0.88,0.95,0,100
6630,000425.png,7345,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007345_img_000425_cat_tool.png,tool,reflective_metal,0.8351213282247765,0.92060649394989,0.4544793868921776,11,22,0.9364416003227234,0.9543649554252625,15003.0,156.0,182.0,360.0,478.0,,cuda,vit_b,16,0.88,0.95,0,100
6631,000425.png,7346,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007346_img_000425_cat_metal_part.png,metal_part,reflective_metal,0.9249106078665076,0.9750022292137146,0.6406436233611442,19,22,0.9618250131607056,0.9556962251663208,1075.0,308.0,0.0,359.0,33.0,,cuda,vit_b,16,0.88,0.95,0,100
6632,000425.png,7347,data/cogar_sim_500/rgb/000425.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007347_img_000425_cat_tool.png,tool,reflective_metal,0.9044360259073688,0.8782192468643188,0.5213103904698875,11,22,0.9364416003227234,0.9543649554252625,15003.0,156.0,182.0,360.0,478.0,,cuda,vit_b,16,0.88,0.95,0,100
6633,000426.png,7350,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007350_img_000426_cat_plastic_object.png,plastic_object,transparent_glass,0.9851058270185524,0.9827041625976562,0.9843464649099922,1,15,1.0040888786315918,0.9879423379898071,3788.0,305.0,318.0,369.0,394.0,,cuda,vit_b,16,0.88,0.95,0,100
6634,000426.png,7351,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007351_img_000426_cat_box.png,box,transparent_glass,0.9606241260027968,0.9914567470550536,0.9582811233139235,13,15,0.9737554788589478,0.9641509652137756,13021.0,200.0,210.0,383.0,352.0,,cuda,vit_b,16,0.88,0.95,0,100
6635,000426.png,7352,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007352_img_000426_cat_glass_object.png,glass_object,transparent_glass,0.9376288659793814,0.9606431126594543,0.07862868095487019,12,15,0.9743602275848389,0.9500779509544373,22878.0,384.0,151.0,522.0,353.0,,cuda,vit_b,16,0.88,0.95,0,100
6636,000426.png,7353,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007353_img_000426_cat_glass_object.png,glass_object,transparent_glass,0.9773000240211386,0.984058439731598,0.9800911489565843,6,15,0.9792325496673584,0.9865552186965942,8198.0,173.0,113.0,249.0,234.0,,cuda,vit_b,16,0.88,0.95,0,100
6637,000426.png,7354,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007354_img_000426_cat_metal_part.png,metal_part,transparent_glass,0.97837343892781,0.983674705028534,0.976850441669205,4,15,0.9817622900009155,0.985153079032898,3208.0,237.0,288.0,302.0,372.0,,cuda,vit_b,16,0.88,0.95,0,100
6638,000426.png,7355,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007355_img_000426_cat_glass_object.png,glass_object,transparent_glass,0.9693029204860372,0.9505822658538818,0.0009631728045325779,13,15,0.9737554788589478,0.9641509652137756,13021.0,200.0,210.0,383.0,352.0,,cuda,vit_b,16,0.88,0.95,0,100
6640,000426.png,7357,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007357_img_000426_cat_glass_object.png,glass_object,transparent_glass,0.1092297476759628,0.8350178003311157,0.09924628588855487,12,15,0.9743602275848389,0.9500779509544373,22878.0,384.0,151.0,522.0,353.0,,cuda,vit_b,16,0.88,0.95,0,100
6642,000426.png,7359,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007359_img_000426_cat_metal_part.png,metal_part,transparent_glass,0.9481907894736842,0.9325637817382812,0.0018028846153846155,1,15,1.0040888786315918,0.9879423379898071,3788.0,305.0,318.0,369.0,394.0,,cuda,vit_b,16,0.88,0.95,0,100
6643,000426.png,7360,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007360_img_000426_cat_glass_object.png,glass_object,transparent_glass,0.6132689595313009,0.9303804636001588,0.6222608695652174,12,15,0.9743602275848389,0.9500779509544373,22878.0,384.0,151.0,522.0,353.0,,cuda,vit_b,16,0.88,0.95,0,100
6644,000426.png,7361,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007361_img_000426_cat_glass_object.png,glass_object,transparent_glass,0.2873218804101745,0.9693593978881836,0.19100162518176375,12,15,0.9743602275848389,0.9500779509544373,22878.0,384.0,151.0,522.0,353.0,,cuda,vit_b,16,0.88,0.95,0,100
6645,000426.png,7362,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007362_img_000426_cat_glass_object.png,glass_object,transparent_glass,0.8938644235526967,0.96580970287323,0.9136113657195234,14,15,0.8856390714645386,0.9591883420944214,4313.0,272.0,134.0,368.0,229.0,,cuda,vit_b,16,0.88,0.95,0,100
6646,000426.png,7363,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007363_img_000426_cat_robot_gripper.png,robot_gripper,transparent_glass,0.9284401686304184,0.9650630950927734,0.6494906245386092,5,15,0.980065643787384,0.9755234718322754,13390.0,256.0,78.0,421.0,223.0,,cuda,vit_b,16,0.88,0.95,0,100
6647,000426.png,7364,data/cogar_sim_500/rgb/000426.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007364_img_000426_cat_robot_gripper.png,robot_gripper,transparent_glass,0.8538557213930348,0.5827632546424866,0.10540822407628128,5,15,0.980065643787384,0.9755234718322754,13390.0,256.0,78.0,421.0,223.0,,cuda,vit_b,16,0.88,0.95,0,100
