row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,mask_output_path,visualization_output_path,device,model_type
170,000010.png,207,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000207_img_000010_cat_plastic_object.png,305.0,291.0,0.9602704644203186,0.9700295483326298,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0170_object_207_sam_point_mask.png,,cuda,vit_b
171,000010.png,208,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000208_img_000010_cat_box.png,569.0,144.0,0.9203662872314453,0.9879138921827967,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0171_object_208_sam_point_mask.png,,cuda,vit_b
172,000010.png,209,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000209_img_000010_cat_cable.png,254.0,315.0,0.9322938919067383,0.8736234923964342,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0172_object_209_sam_point_mask.png,,cuda,vit_b
173,000010.png,210,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000210_img_000010_cat_connector.png,113.0,356.0,0.9050763249397278,0.8661417322834646,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0173_object_210_sam_point_mask.png,,cuda,vit_b
174,000010.png,211,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000211_img_000010_cat_robot_gripper.png,375.0,169.0,0.9026358723640442,0.8234106962663976,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0174_object_211_sam_point_mask.png,,cuda,vit_b
175,000010.png,212,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000212_img_000010_cat_robot_gripper.png,316.0,182.0,0.9144461154937744,0.9384116693679092,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0175_object_212_sam_point_mask.png,,cuda,vit_b
176,000010.png,213,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000213_img_000010_cat_robot_gripper.png,399.0,105.0,0.8623356819152832,0.0882032667876588,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0176_object_213_sam_point_mask.png,,cuda,vit_b
177,000012.png,218,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000218_img_000012_cat_metal_part.png,558.0,398.0,0.9278566837310791,0.9161363314948381,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0177_object_218_sam_point_mask.png,,cuda,vit_b
178,000012.png,219,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000219_img_000012_cat_tool.png,591.0,319.0,0.777660608291626,0.052926967888604716,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0178_object_219_sam_point_mask.png,,cuda,vit_b
179,000012.png,220,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000220_img_000012_cat_connector.png,442.0,300.0,0.9356199502944946,0.9590403744880047,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0179_object_220_sam_point_mask.png,,cuda,vit_b
180,000012.png,221,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000221_img_000012_cat_box.png,571.0,207.0,0.8718382120132446,0.9689521345407504,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0180_object_221_sam_point_mask.png,,cuda,vit_b
181,000012.png,222,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000222_img_000012_cat_plastic_object.png,332.0,330.0,0.8779063820838928,0.9853499728703201,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0181_object_222_sam_point_mask.png,,cuda,vit_b
182,000012.png,223,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000223_img_000012_cat_plastic_object.png,456.0,220.0,0.894888162612915,0.9582623509369677,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0182_object_223_sam_point_mask.png,,cuda,vit_b
183,000012.png,224,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000224_img_000012_cat_cable.png,373.0,336.0,0.8728982210159302,0.9697732997481109,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0183_object_224_sam_point_mask.png,,cuda,vit_b
184,000012.png,225,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000225_img_000012_cat_glass_object.png,187.0,161.0,0.7890695929527283,0.7171945701357466,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0184_object_225_sam_point_mask.png,,cuda,vit_b
185,000012.png,226,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000226_img_000012_cat_glass_object.png,540.0,303.0,0.8897310495376587,0.37960385013125447,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0185_object_226_sam_point_mask.png,,cuda,vit_b
186,000012.png,227,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000227_img_000012_cat_glass_object.png,515.0,206.0,0.7688331007957458,0.7524565890429399,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0186_object_227_sam_point_mask.png,,cuda,vit_b
187,000012.png,228,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000228_img_000012_cat_box.png,182.0,275.0,0.8880056738853455,0.9559333223304176,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0187_object_228_sam_point_mask.png,,cuda,vit_b
188,000012.png,229,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000229_img_000012_cat_connector.png,330.0,260.0,0.8926457166671753,0.8717122920021471,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0188_object_229_sam_point_mask.png,,cuda,vit_b
189,000012.png,230,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000230_img_000012_cat_box.png,86.0,298.0,0.862257719039917,0.9500677812923634,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0189_object_230_sam_point_mask.png,,cuda,vit_b
190,000012.png,232,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000232_img_000012_cat_glass_object.png,272.0,290.0,0.7953335642814636,0.6998758535071384,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0190_object_232_sam_point_mask.png,,cuda,vit_b
191,000012.png,233,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000233_img_000012_cat_cable.png,494.0,311.0,0.7564811706542969,0.45729537366548045,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0191_object_233_sam_point_mask.png,,cuda,vit_b
192,000012.png,234,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000234_img_000012_cat_plastic_object.png,306.0,208.0,0.9232978820800781,0.9807778274474743,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0192_object_234_sam_point_mask.png,,cuda,vit_b
193,000012.png,235,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000235_img_000012_cat_glass_object.png,125.0,200.0,0.6729702353477478,0.5521521521521522,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0193_object_235_sam_point_mask.png,,cuda,vit_b
194,000012.png,236,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000236_img_000012_cat_robot_gripper.png,363.0,125.0,0.9468579888343811,0.8428095566276131,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0194_object_236_sam_point_mask.png,,cuda,vit_b
195,000012.png,237,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000237_img_000012_cat_robot_gripper.png,331.0,163.0,0.8412797451019287,0.8225469728601252,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0195_object_237_sam_point_mask.png,,cuda,vit_b
196,000012.png,238,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000238_img_000012_cat_robot_gripper.png,402.0,192.0,0.873977541923523,0.9724433557868953,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0196_object_238_sam_point_mask.png,,cuda,vit_b
197,000013.png,240,data/cogar_sim_500/rgb/000013.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000240_img_000013_cat_connector.png,296.0,147.0,0.9936711192131042,0.9236739974126779,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0197_object_240_sam_point_mask.png,,cuda,vit_b
198,000013.png,241,data/cogar_sim_500/rgb/000013.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000241_img_000013_cat_connector.png,434.0,285.0,0.934180736541748,0.48544973544973546,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0198_object_241_sam_point_mask.png,,cuda,vit_b
199,000013.png,242,data/cogar_sim_500/rgb/000013.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000242_img_000013_cat_plastic_object.png,437.0,185.0,0.8165371417999268,0.971830985915493,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0199_object_242_sam_point_mask.png,,cuda,vit_b
