model,prompt_type,split,image_path,instance_id,category,challenge,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iou,boundary_f1,predicted_iou,elapsed_s,fps,device
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000528.png,4617,robot_gripper,small_parts;partial_occlusion,320.0,79.0,356.0,188.0,0.6930740037950665,0.7063036134074386,0.8675245642662048,0.09176488974998165,10.897414062443202,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000528.png,4618,robot_gripper,small_parts;partial_occlusion,305.0,101.0,344.0,259.0,0.927891156462585,0.9430765955015917,0.9172958731651306,0.09176488974998165,10.897414062443202,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4621,metal_part,dynamic_scene;reflective_metal,280.0,307.0,388.0,398.0,0.9686706181202371,1.0,0.983898401260376,0.09129678074998537,10.953288733569723,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4622,plastic_object,dynamic_scene,279.0,102.0,357.0,177.0,0.9770253929866989,1.0,0.9831677675247192,0.09129678074998537,10.953288733569723,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4623,box,dynamic_scene,238.0,77.0,359.0,188.0,0.9625724828676858,0.9971139971139971,0.9472706317901611,0.09129678074998537,10.953288733569723,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4624,cable,dynamic_scene,127.0,202.0,353.0,313.0,0.9397024275646045,1.0,0.923932671546936,0.09129678074998537,10.953288733569723,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4625,plastic_object,dynamic_scene,329.0,212.0,409.0,292.0,0.987914862914863,1.0,1.0274463891983032,0.0916619717499998,10.909649671593522,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4626,cable,dynamic_scene,223.0,161.0,260.0,369.0,0.9282021826536473,0.9969104016477858,0.8686894774436951,0.0916619717499998,10.909649671593522,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4627,box,dynamic_scene,446.0,142.0,563.0,271.0,0.9695252253089287,0.9937851849495881,0.9861352443695068,0.0916619717499998,10.909649671593522,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4628,metal_part,dynamic_scene;reflective_metal,469.0,149.0,489.0,166.0,0.9074074074074074,1.0,0.9549385905265808,0.0916619717499998,10.909649671593522,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4629,plastic_object,dynamic_scene,327.0,73.0,369.0,135.0,0.9457202505219207,0.9975186104218362,0.9782500863075256,0.17399437449989819,5.747312250032458,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000529.png,4630,plastic_object,dynamic_scene,429.0,244.0,494.0,341.0,0.9802580140734949,1.0,1.004867672920227,0.17399437449989819,5.747312250032458,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000530.png,4632,box,reflective_metal,208.0,329.0,380.0,474.0,0.9869632340328206,1.0,0.9760757684707642,0.09139494800001557,10.941523813765173,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000530.png,4633,tool,reflective_metal,69.0,100.0,203.0,377.0,0.9524520255863539,0.9926470588235294,0.9660364389419556,0.09139494800001557,10.941523813765173,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000530.png,4634,metal_part,reflective_metal,190.0,272.0,243.0,321.0,0.9393245563823698,1.0,0.9789579510688782,0.09139494800001557,10.941523813765173,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000530.png,4635,screw,reflective_metal;small_parts,565.0,305.0,591.0,335.0,0.8888888888888888,0.9688888888888889,0.8916329145431519,0.09139494800001557,10.941523813765173,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000530.png,4636,metal_part,reflective_metal,168.0,23.0,235.0,81.0,0.9464692482915718,1.0,0.9300363063812256,0.1740317659999846,5.746077414396223,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000530.png,4637,metal_part,reflective_metal,339.0,293.0,386.0,336.0,0.9337979094076655,1.0,0.9467761516571045,0.1740317659999846,5.746077414396223,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000533.png,4644,connector,small_parts;partial_occlusion,333.0,151.0,397.0,213.0,0.9462264150943396,1.0,0.9779489636421204,0.09133442724998986,10.948773973946512,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000533.png,4645,screw,small_parts;partial_occlusion,233.0,384.0,256.0,410.0,0.8283582089552238,0.9007946063086926,0.8473398089408875,0.09133442724998986,10.948773973946512,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000533.png,4646,box,small_parts;partial_occlusion,180.0,76.0,326.0,215.0,0.9631380874264209,0.9450517043523974,0.9899168610572815,0.09133442724998986,10.948773973946512,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000533.png,4647,metal_part,small_parts;reflective_metal;partial_occlusion,449.0,340.0,562.0,479.0,0.951779765035946,0.9749588157840352,0.9719076752662659,0.09133442724998986,10.948773973946512,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000533.png,4648,connector,small_parts;partial_occlusion,403.0,473.0,422.0,479.0,0.7157894736842105,0.9206349206349206,0.8860538005828857,0.09170752224997614,10.904230923110129,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000533.png,4649,connector,small_parts;partial_occlusion,378.0,374.0,419.0,434.0,0.9806800618238022,1.0,0.9903682470321655,0.09170752224997614,10.904230923110129,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000533.png,4650,robot_gripper,small_parts;partial_occlusion,248.0,203.0,526.0,451.0,0.9713467048710601,0.9976042165788213,0.9864518642425537,0.09170752224997614,10.904230923110129,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000533.png,4651,robot_gripper,small_parts;partial_occlusion,359.0,241.0,406.0,287.0,0.8430493273542601,0.8351523378028871,0.9727891683578491,0.09170752224997614,10.904230923110129,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000534.png,4653,plastic_object,dynamic_scene;partial_occlusion,298.0,225.0,393.0,354.0,0.9760088243404724,1.0,0.9962338209152222,0.09141009075000284,10.939711270333346,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000534.png,4654,screw,dynamic_scene;partial_occlusion;small_parts,392.0,249.0,409.0,265.0,0.8903508771929824,1.0,0.927212655544281,0.09141009075000284,10.939711270333346,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000534.png,4655,plastic_object,dynamic_scene;partial_occlusion,401.0,156.0,469.0,222.0,0.9688826025459689,1.0,0.9760438799858093,0.09141009075000284,10.939711270333346,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000534.png,4656,cable,dynamic_scene;partial_occlusion,380.0,211.0,576.0,427.0,0.8656373878572918,0.9975490196078431,0.9260798096656799,0.09141009075000284,10.939711270333346,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000534.png,4657,robot_gripper,dynamic_scene;partial_occlusion,121.0,13.0,309.0,174.0,0.7430290872617854,0.5477485432219595,0.742864191532135,0.11918873699998282,8.390054506577615,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000534.png,4658,robot_gripper,dynamic_scene;partial_occlusion,254.0,30.0,307.0,213.0,0.8789929937062106,0.7415646804779565,0.9377297759056091,0.11918873699998282,8.390054506577615,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000534.png,4659,robot_gripper,dynamic_scene;partial_occlusion,188.0,37.0,255.0,266.0,0.8201913253459645,0.6671438065538572,0.9278180599212646,0.11918873699998282,8.390054506577615,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000536.png,4663,glass_object,transparent_glass;partial_occlusion,232.0,202.0,299.0,386.0,0.9574163535516192,0.7894276212147734,0.9479743242263794,0.09124744824998743,10.959210577158663,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000536.png,4664,box,transparent_glass;partial_occlusion,68.0,165.0,232.0,287.0,0.952324017336721,0.9949604031677466,0.930761992931366,0.09124744824998743,10.959210577158663,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000536.png,4665,glass_object,transparent_glass;partial_occlusion,100.0,218.0,191.0,354.0,0.9822903193712068,1.0,0.9738513827323914,0.09124744824998743,10.959210577158663,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000536.png,4666,metal_part,transparent_glass;reflective_metal;partial_occlusion,295.0,303.0,310.0,343.0,0.8637413394919169,0.955893127533825,0.9023867845535278,0.09124744824998743,10.959210577158663,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000536.png,4667,plastic_object,transparent_glass;partial_occlusion,341.0,296.0,410.0,354.0,0.9824671258609894,1.0,1.0093165636062622,0.0916477427499558,10.91134347660169,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000536.png,4668,robot_gripper,transparent_glass;partial_occlusion,167.0,121.0,407.0,266.0,0.8290008713331397,0.7427679559578876,0.8683359622955322,0.0916477427499558,10.91134347660169,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000536.png,4669,robot_gripper,transparent_glass;partial_occlusion,323.0,198.0,351.0,270.0,0.9153439153439153,0.9671647273347413,0.9018443822860718,0.0916477427499558,10.91134347660169,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000536.png,4670,robot_gripper,transparent_glass;partial_occlusion,277.0,162.0,323.0,326.0,0.8544247787610619,0.8581648121909896,0.8604509234428406,0.0916477427499558,10.91134347660169,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000537.png,4672,glass_object,partial_occlusion;transparent_glass,42.0,170.0,153.0,370.0,0.9524866279731421,0.868021515063194,0.9554832577705383,0.09130867225002248,10.951862242195224,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000537.png,4673,plastic_object,partial_occlusion,144.0,242.0,224.0,327.0,0.9794268919911829,1.0,1.0067768096923828,0.09130867225002248,10.951862242195224,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000537.png,4674,box,partial_occlusion,138.0,168.0,298.0,274.0,0.942652329749104,0.9273958669279814,0.95879727602005,0.09130867225002248,10.951862242195224,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000537.png,4675,metal_part,partial_occlusion;reflective_metal,184.0,238.0,253.0,304.0,0.9233152594887684,0.9080305694340477,0.8436452746391296,0.09130867225002248,10.951862242195224,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000537.png,4676,glass_object,partial_occlusion;transparent_glass,301.0,153.0,443.0,370.0,0.9854349874371859,0.9957992987356586,0.9468775987625122,0.09172795224998254,10.901802291135201,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000537.png,4677,robot_gripper,partial_occlusion,199.0,105.0,335.0,262.0,0.8538090809165468,0.7078746584335852,0.9345037937164307,0.09172795224998254,10.901802291135201,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000537.png,4678,robot_gripper,partial_occlusion,209.0,132.0,257.0,280.0,0.36243631310792035,0.5410832822000334,0.7541815638542175,0.09172795224998254,10.901802291135201,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000537.png,4679,robot_gripper,partial_occlusion,271.0,117.0,311.0,257.0,0.5930941096817874,0.7285815172277079,0.41643646359443665,0.09172795224998254,10.901802291135201,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4681,tool,small_parts;reflective_metal,375.0,199.0,581.0,249.0,0.8430471186997209,0.5656594489526839,0.9628928303718567,0.09132194174998176,10.950270886023947,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4682,plastic_object,small_parts,273.0,124.0,310.0,176.0,0.9584438549955792,1.0,0.9705694317817688,0.09132194174998176,10.950270886023947,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4683,metal_part,small_parts;reflective_metal,248.0,163.0,311.0,233.0,0.9270116661681125,0.9708923397214303,0.9318851232528687,0.09132194174998176,10.950270886023947,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4684,connector,small_parts,344.0,195.0,378.0,250.0,0.9072966507177034,0.8735233553701094,0.9752295613288879,0.09132194174998176,10.950270886023947,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4685,screw,small_parts,235.0,238.0,252.0,262.0,0.9394812680115274,1.0,0.9392741322517395,0.0916533710000067,10.910673432839987,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4686,plastic_object,small_parts,207.0,272.0,274.0,398.0,0.8791173648864726,0.6674125972857067,0.9055994749069214,0.0916533710000067,10.910673432839987,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4687,screw,small_parts,348.0,388.0,375.0,413.0,0.8807339449541285,0.9233466933867736,0.8862420916557312,0.0916533710000067,10.910673432839987,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4688,cable,small_parts,93.0,210.0,339.0,382.0,0.8723591549295775,0.9611576542269611,0.8613602519035339,0.0916533710000067,10.910673432839987,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4689,metal_part,small_parts;reflective_metal,241.0,124.0,284.0,201.0,0.91548463356974,1.0,0.9158918857574463,0.09169532449999451,10.905681455983721,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4690,screw,small_parts,240.0,176.0,244.0,189.0,0.41379310344827586,0.958904109589041,0.7310276031494141,0.09169532449999451,10.905681455983721,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4691,cable,small_parts,258.0,378.0,342.0,479.0,0.9198813056379822,1.0,0.8555160760879517,0.09169532449999451,10.905681455983721,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4692,screw,small_parts,302.0,218.0,326.0,240.0,0.7785714285714286,0.8760683760683761,0.9707609415054321,0.09169532449999451,10.905681455983721,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4693,plastic_object,small_parts,60.0,275.0,138.0,369.0,0.9794943260999402,1.0,0.9799965023994446,0.09167272025001694,10.908370530215779,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4694,screw,small_parts,400.0,354.0,420.0,371.0,0.9794520547945206,1.0,0.9367688298225403,0.09167272025001694,10.908370530215779,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4695,screw,small_parts,286.0,359.0,310.0,391.0,0.8962432915921288,1.0,0.9495764374732971,0.09167272025001694,10.908370530215779,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000538.png,4696,plastic_object,small_parts,195.0,296.0,277.0,387.0,0.378992628992629,0.6984447246742328,0.8146758079528809,0.09167272025001694,10.908370530215779,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000539.png,4698,metal_part,dynamic_scene;reflective_metal,334.0,230.0,396.0,336.0,0.9724074074074074,1.0,0.9794143438339233,0.09141529049998098,10.93908901378165,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000539.png,4699,cable,dynamic_scene,175.0,173.0,299.0,281.0,0.8965714285714286,0.9899216125419934,0.8671846985816956,0.09141529049998098,10.93908901378165,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000539.png,4700,plastic_object,dynamic_scene,139.0,290.0,241.0,421.0,0.9818792539556263,1.0,1.0158222913742065,0.09141529049998098,10.93908901378165,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000539.png,4701,cable,dynamic_scene,125.0,184.0,473.0,274.0,0.7834995466908432,0.8342328493329897,0.9053311347961426,0.09141529049998098,10.93908901378165,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000539.png,4702,plastic_object,dynamic_scene,61.0,191.0,150.0,285.0,0.9772272657331897,1.0,0.9960636496543884,0.17390768149994074,5.750177285874177,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000539.png,4703,plastic_object,dynamic_scene,309.0,186.0,375.0,231.0,0.9826313504125054,1.0,0.9862267971038818,0.17390768149994074,5.750177285874177,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000541.png,4707,connector,transparent_glass;partial_occlusion;small_parts,439.0,289.0,481.0,333.0,0.9484536082474226,1.0,0.9667308330535889,0.09137268850003011,10.94418930225163,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000541.png,4708,box,transparent_glass;partial_occlusion,320.0,151.0,422.0,252.0,0.9137180700094607,0.8962701453767885,0.9779806733131409,0.09137268850003011,10.94418930225163,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000541.png,4709,box,transparent_glass;partial_occlusion,398.0,143.0,494.0,223.0,0.9489867225716282,0.9125966526377606,0.9646920561790466,0.09137268850003011,10.94418930225163,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000541.png,4710,glass_object,transparent_glass;partial_occlusion,150.0,195.0,254.0,340.0,0.974757281553398,0.9879677398289035,0.993935227394104,0.09137268850003011,10.94418930225163,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000541.png,4711,robot_gripper,transparent_glass;partial_occlusion,129.0,136.0,398.0,237.0,0.9374572015521571,0.9325579895589695,0.9721291661262512,0.11906503399995927,8.398771380692185,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000541.png,4712,robot_gripper,transparent_glass;partial_occlusion,208.0,158.0,233.0,163.0,0.5098039215686274,1.0,0.7651965618133545,0.11906503399995927,8.398771380692185,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000541.png,4713,robot_gripper,transparent_glass;partial_occlusion,283.0,137.0,320.0,272.0,0.945985401459854,0.9920760697305863,0.7833622097969055,0.11906503399995927,8.398771380692185,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4716,screw,partial_occlusion;small_parts,418.0,221.0,433.0,237.0,0.9223300970873787,1.0,0.9460529685020447,0.09143524774998468,10.936701377288799,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4717,connector,partial_occlusion;small_parts,333.0,225.0,393.0,260.0,0.9392684610075914,1.0,0.9925182461738586,0.09143524774998468,10.936701377288799,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4718,metal_part,partial_occlusion;reflective_metal,283.0,182.0,324.0,202.0,0.9257142857142857,1.0,0.9437354803085327,0.09143524774998468,10.936701377288799,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4719,plastic_object,partial_occlusion,156.0,140.0,189.0,198.0,0.951627088830255,1.0,0.9804756045341492,0.09143524774998468,10.936701377288799,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4720,connector,partial_occlusion;small_parts,389.0,295.0,454.0,350.0,0.9689727463312369,1.0,0.981434166431427,0.09177559124998425,10.896143368623317,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4721,glass_object,partial_occlusion;transparent_glass,219.0,225.0,329.0,381.0,0.9811618029867105,1.0,0.9829262495040894,0.09177559124998425,10.896143368623317,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4722,robot_gripper,partial_occlusion,175.0,121.0,414.0,187.0,0.9677349501948895,0.9656301145662848,0.9668228626251221,0.09177559124998425,10.896143368623317,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4723,robot_gripper,partial_occlusion,256.0,107.0,284.0,229.0,0.9393939393939394,1.0,0.9406226873397827,0.09177559124998425,10.896143368623317,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000542.png,4724,robot_gripper,partial_occlusion,324.0,181.0,352.0,247.0,0.8941469489414695,0.9170516465292585,0.9469833970069885,0.3382813000000624,2.9561196554459723,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4726,metal_part,small_parts;reflective_metal;partial_occlusion,308.0,181.0,318.0,220.0,0.9897260273972602,1.0,0.9357404112815857,0.09130488599998898,10.952316396300201,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4727,plastic_object,small_parts;partial_occlusion,512.0,254.0,569.0,313.0,0.9872413793103448,1.0,0.9734816551208496,0.09130488599998898,10.952316396300201,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4728,screw,small_parts;partial_occlusion,15.0,248.0,48.0,267.0,0.9017857142857143,0.9496969052430075,0.9722608923912048,0.09130488599998898,10.952316396300201,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4729,metal_part,small_parts;reflective_metal;partial_occlusion,118.0,124.0,186.0,222.0,0.9587301587301588,1.0,0.9783610105514526,0.09130488599998898,10.952316396300201,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4730,connector,small_parts;partial_occlusion,201.0,287.0,261.0,367.0,0.9793327428402716,1.0,0.974011242389679,0.09172147449999102,10.902572221515017,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4731,box,small_parts;partial_occlusion,302.0,150.0,368.0,228.0,0.9800796812749004,0.9854132901134521,0.9707320332527161,0.09172147449999102,10.902572221515017,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4732,screw,small_parts;partial_occlusion,125.0,186.0,143.0,205.0,0.9176954732510288,1.0,0.9152030944824219,0.09172147449999102,10.902572221515017,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4733,metal_part,small_parts;reflective_metal;partial_occlusion,398.0,253.0,474.0,345.0,0.9687431212854941,1.0,0.9877050518989563,0.09172147449999102,10.902572221515017,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4734,screw,small_parts;partial_occlusion,459.0,378.0,493.0,412.0,0.8402777777777778,0.827055847973204,0.9152384996414185,0.09173291749999635,10.901212206621901,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4735,robot_gripper,small_parts;partial_occlusion,149.0,61.0,369.0,163.0,0.8835242986961676,0.84519961488331,0.9050240516662598,0.09173291749999635,10.901212206621901,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4736,robot_gripper,small_parts;partial_occlusion,256.0,110.0,308.0,236.0,0.7959802806219188,0.8229195347733206,0.922974705696106,0.09173291749999635,10.901212206621901,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000543.png,4737,robot_gripper,small_parts;partial_occlusion,176.0,96.0,231.0,218.0,0.8358874878758487,0.7497396737244013,0.8384128212928772,0.09173291749999635,10.901212206621901,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000544.png,4740,plastic_object,dynamic_scene;partial_occlusion,216.0,163.0,276.0,235.0,0.9266113592852585,0.8714240639461507,0.950285792350769,0.09134400474999893,10.947625985273124,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000544.png,4741,box,dynamic_scene;partial_occlusion,420.0,238.0,579.0,378.0,0.9875600791631326,1.0,0.9832549691200256,0.09134400474999893,10.947625985273124,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000544.png,4742,plastic_object,dynamic_scene;partial_occlusion,166.0,138.0,225.0,208.0,0.9644988066825776,1.0,0.9755712151527405,0.09134400474999893,10.947625985273124,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000544.png,4743,tool,dynamic_scene;reflective_metal;partial_occlusion,248.0,219.0,331.0,331.0,0.9166884988210636,1.0,0.992829442024231,0.09134400474999893,10.947625985273124,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000544.png,4744,glass_object,dynamic_scene;transparent_glass;partial_occlusion,338.0,165.0,405.0,272.0,0.9255404323458767,0.8873284825047915,0.9377771019935608,0.09179240299999947,10.894147743359609,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000544.png,4745,robot_gripper,dynamic_scene;partial_occlusion,232.0,106.0,400.0,198.0,0.9614310826181367,0.9517363200800356,0.9670535326004028,0.09179240299999947,10.894147743359609,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000544.png,4746,robot_gripper,dynamic_scene;partial_occlusion,273.0,107.0,307.0,225.0,0.7657061880018895,0.7516517101379796,0.8333281874656677,0.09179240299999947,10.894147743359609,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000544.png,4747,robot_gripper,dynamic_scene;partial_occlusion,337.0,128.0,373.0,233.0,0.265642151481888,0.6388308977035491,0.5157031416893005,0.09179240299999947,10.894147743359609,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4749,tool,reflective_metal;partial_occlusion,409.0,160.0,639.0,251.0,0.9157398045163465,0.854010028415628,0.9775364398956299,0.09128787125001736,10.9543577510009,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4750,metal_part,reflective_metal;partial_occlusion,468.0,317.0,604.0,430.0,0.9659637076998528,1.0,0.9765135645866394,0.09128787125001736,10.9543577510009,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4751,box,reflective_metal;partial_occlusion,439.0,105.0,620.0,289.0,0.9823446024313759,0.9993777224642191,0.9706240296363831,0.09128787125001736,10.9543577510009,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4752,screw,reflective_metal;partial_occlusion;small_parts,606.0,216.0,619.0,233.0,0.8404907975460123,0.9642857142857143,0.9347619414329529,0.09128787125001736,10.9543577510009,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4753,metal_part,reflective_metal;partial_occlusion,264.0,288.0,332.0,352.0,0.9548368298368298,1.0,0.9830194711685181,0.09170653724999056,10.904348043084605,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4754,tool,reflective_metal;partial_occlusion,542.0,249.0,574.0,338.0,0.9529166666666666,1.0,0.9646834135055542,0.09170653724999056,10.904348043084605,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4755,robot_gripper,reflective_metal;partial_occlusion,0.0,26.0,452.0,133.0,0.5858966143330129,0.35606169891189826,0.739449679851532,0.09170653724999056,10.904348043084605,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4756,robot_gripper,reflective_metal;partial_occlusion,257.0,27.0,307.0,276.0,0.8866025698625214,0.8920433664094084,0.9704266786575317,0.09170653724999056,10.904348043084605,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000545.png,4757,robot_gripper,reflective_metal;partial_occlusion,112.0,38.0,184.0,265.0,0.8638790035587188,0.7974544656572307,0.9367376565933228,0.33771539300005315,2.961073201658423,cuda
