model,prompt_type,split,image_path,instance_id,category,challenge,iou,boundary_f1,elapsed_s,fps,device
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4263,cable,small_parts;partial_occlusion,0.8711639480232236,0.794216054986383,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4264,connector,small_parts;partial_occlusion,0.9665880503144654,0.9958847036816597,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4265,screw,small_parts;partial_occlusion,0.8842105263157894,1.0,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4266,connector,small_parts;partial_occlusion,0.9616666666666667,1.0,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4267,plastic_object,small_parts;partial_occlusion,0.7517241379310344,0.9949748743718593,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4268,connector,small_parts;partial_occlusion,0.8841698841698842,1.0,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4269,connector,small_parts;partial_occlusion,0.9570917759237187,1.0,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4270,robot_gripper,small_parts;partial_occlusion,0.8353861284128694,0.7212064313839873,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4271,robot_gripper,small_parts;partial_occlusion,0.0951148343373494,0.2562345100736402,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000488.png,4272,robot_gripper,small_parts;partial_occlusion,0.052435867262885384,0.2143439599269988,0.0037949767270633442,263.50622728952203,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4276,plastic_object,reflective_metal,0.951702786377709,1.0,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4277,connector,reflective_metal;small_parts,0.8308457711442786,0.9727903921936573,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4278,metal_part,reflective_metal,0.9535577332765233,1.0,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4279,tool,reflective_metal,0.8913568324480927,0.8311209439528024,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4280,metal_part,reflective_metal,0.7220291869353718,0.6623241271495571,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4281,tool,reflective_metal,0.5679130103014117,0.6396710862156978,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4282,connector,reflective_metal;small_parts,0.7337278106508875,0.6158915846274252,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4283,metal_part,reflective_metal,0.7656047656047656,0.6108842708269853,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000490.png,4284,metal_part,reflective_metal,0.9636130136986302,0.950920245398773,0.004744140222303233,210.7863497159681,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000491.png,4287,glass_object,transparent_glass,0.9593135898145585,0.9909677419354839,0.007089626000379212,141.051164045397,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000491.png,4288,metal_part,transparent_glass;reflective_metal,0.8961538461538462,0.9925373134328358,0.007089626000379212,141.051164045397,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000491.png,4289,connector,transparent_glass;small_parts,0.9099099099099099,1.0,0.007089626000379212,141.051164045397,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000491.png,4290,plastic_object,transparent_glass,0.9655233069481091,0.9972288720739584,0.007089626000379212,141.051164045397,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000491.png,4291,box,transparent_glass,0.9692186886533176,0.9516846039284008,0.007089626000379212,141.051164045397,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000491.png,4292,glass_object,transparent_glass,0.9734698626949034,0.9959997429553705,0.007089626000379212,141.051164045397,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4295,box,partial_occlusion,0.9558475123842344,0.8920710224842316,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4296,screw,partial_occlusion;small_parts,0.8361581920903954,0.9905660377358491,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4297,metal_part,partial_occlusion;reflective_metal,0.9330665696616952,0.7658267070499001,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4298,box,partial_occlusion,0.8915543871179756,0.7608025499283988,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4299,tool,partial_occlusion;reflective_metal,0.8843198634035287,0.6943709141483223,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4300,metal_part,partial_occlusion;reflective_metal,0.9368686868686869,1.0,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4301,plastic_object,partial_occlusion,0.9400473310544307,0.9563079250993002,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4302,robot_gripper,partial_occlusion,0.8459224788604506,0.7733170537759474,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4303,robot_gripper,partial_occlusion,0.011850501367365542,0.11883401111352561,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000492.png,4304,robot_gripper,partial_occlusion,0.10757876809537326,0.23765295124579977,0.004140459400150576,241.51909325898308,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000494.png,4309,plastic_object,dynamic_scene;partial_occlusion,0.9347408829174664,1.0,0.005984203000220337,167.10663056770971,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000494.png,4310,plastic_object,dynamic_scene;partial_occlusion,0.8761638733705773,0.998003992015968,0.005984203000220337,167.10663056770971,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000494.png,4311,plastic_object,dynamic_scene;partial_occlusion,0.9692140528793916,1.0,0.005984203000220337,167.10663056770971,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000494.png,4312,plastic_object,dynamic_scene;partial_occlusion,0.9684641309581127,1.0,0.005984203000220337,167.10663056770971,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000494.png,4313,box,dynamic_scene;partial_occlusion,0.9818365287588294,0.9795211939061043,0.005984203000220337,167.10663056770971,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000494.png,4314,robot_gripper,dynamic_scene;partial_occlusion,0.8564226658600524,0.758905587290691,0.005984203000220337,167.10663056770971,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000494.png,4315,robot_gripper,dynamic_scene;partial_occlusion,0.946752486834406,1.0,0.005984203000220337,167.10663056770971,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000496.png,4319,glass_object,transparent_glass;partial_occlusion,0.7913479923518164,0.7406513872135103,0.00591041971451237,169.19272205738832,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000496.png,4320,box,transparent_glass;partial_occlusion,0.906862522170176,0.662244184739309,0.00591041971451237,169.19272205738832,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000496.png,4321,glass_object,transparent_glass;partial_occlusion,0.9563978040540541,0.9247504423232346,0.00591041971451237,169.19272205738832,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000496.png,4322,glass_object,transparent_glass;partial_occlusion,0.8171032649962034,0.748582507991406,0.00591041971451237,169.19272205738832,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000496.png,4323,robot_gripper,transparent_glass;partial_occlusion,0.5454066640793923,0.47746384009691106,0.00591041971451237,169.19272205738832,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000496.png,4324,robot_gripper,transparent_glass;partial_occlusion,0.19028036344438579,0.16402353242102571,0.00591041971451237,169.19272205738832,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000496.png,4325,robot_gripper,transparent_glass;partial_occlusion,0.07394925215163078,0.11323720414629505,0.00591041971451237,169.19272205738832,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4329,metal_part,small_parts;reflective_metal;partial_occlusion,0.9699661590524534,1.0,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4330,box,small_parts;partial_occlusion,0.9788529746369538,0.996589818463989,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4331,cable,small_parts;partial_occlusion,0.7524343464148716,0.7663318376784215,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4333,screw,small_parts;partial_occlusion,0.8768577494692145,0.9780192640158064,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4334,plastic_object,small_parts;partial_occlusion,0.7691920885015086,0.6192755653899558,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4335,screw,small_parts;partial_occlusion,0.7476635514018691,0.9487165271386595,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4336,screw,small_parts;partial_occlusion,0.8917748917748918,1.0,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4337,cable,small_parts;partial_occlusion,0.5030871820202519,0.4506952213520857,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4338,connector,small_parts;partial_occlusion,0.9624060150375939,1.0,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4339,robot_gripper,small_parts;partial_occlusion,0.9532909867484394,0.8945950250498528,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4340,robot_gripper,small_parts;partial_occlusion,0.9461118690313779,0.9817073170731708,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000498.png,4341,robot_gripper,small_parts;partial_occlusion,0.5879142300194932,0.7395626242544733,0.003672117666610575,272.32242830688386,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4344,metal_part,dynamic_scene;reflective_metal,0.9775501613582153,1.0,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4345,cable,dynamic_scene,0.49721254355400696,0.6928406466512702,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4346,connector,dynamic_scene;small_parts,0.12630262609420592,0.5391304347826087,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4347,plastic_object,dynamic_scene,0.0005617977528089888,0.07929515418502202,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4348,connector,dynamic_scene;small_parts,0.8657587548638133,0.8297988366456617,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4349,plastic_object,dynamic_scene,0.9839193934150934,1.0,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4350,connector,dynamic_scene;small_parts,0.8277293482772935,0.7764784768716536,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4351,plastic_object,dynamic_scene,0.9770114942528736,0.9959294436906377,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4352,box,dynamic_scene,0.9565017964987387,0.7588635802737976,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000499.png,4353,cable,dynamic_scene,0.5518934081346424,0.6997389033942559,0.004309142000056454,232.0647590603649,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000500.png,4356,tool,reflective_metal;partial_occlusion,0.5523653267705769,0.6901408450704225,0.0066734810000828775,149.8468340567061,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000500.png,4357,tool,reflective_metal;partial_occlusion,0.5431993156544055,0.6010011577212463,0.0066734810000828775,149.8468340567061,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000500.png,4358,metal_part,reflective_metal;partial_occlusion,0.971673411092597,1.0,0.0066734810000828775,149.8468340567061,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000500.png,4359,robot_gripper,reflective_metal;partial_occlusion,0.7735611962804725,0.6557358672019966,0.0066734810000828775,149.8468340567061,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000500.png,4360,robot_gripper,reflective_metal;partial_occlusion,0.18619167717528373,0.38752104711376556,0.0066734810000828775,149.8468340567061,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000500.png,4361,robot_gripper,reflective_metal;partial_occlusion,0.028043299360638096,0.1706677488839634,0.0066734810000828775,149.8468340567061,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4364,glass_object,transparent_glass;partial_occlusion,0.8619107217355028,0.6359883304893489,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4365,glass_object,transparent_glass;partial_occlusion,0.5697248567940651,0.7635669244340095,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4366,glass_object,transparent_glass;partial_occlusion,0.9718888186986734,0.9666986027944111,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4367,plastic_object,transparent_glass;partial_occlusion,0.9735849056603774,1.0,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4368,box,transparent_glass;partial_occlusion,0.9673694779116466,0.9979757085020243,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4369,glass_object,transparent_glass;partial_occlusion,0.9687275341480949,0.9497970317231899,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4370,box,transparent_glass;partial_occlusion,0.9552605154524155,0.8486865565196721,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4371,robot_gripper,transparent_glass;partial_occlusion,0.8526965725806451,0.8247500573417705,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4372,robot_gripper,transparent_glass;partial_occlusion,0.9474196689386563,1.0,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000501.png,4373,robot_gripper,transparent_glass;partial_occlusion,0.8872292755787902,0.8863928748144484,0.004473420200156397,223.54260392641822,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4376,connector,partial_occlusion;small_parts,0.9568476499189628,1.0,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4377,screw,partial_occlusion;small_parts,0.8546603475513428,0.979795875859196,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4378,box,partial_occlusion,0.344392523364486,0.47971001136607994,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4379,box,partial_occlusion,0.9638624300152694,0.9269800618253483,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4380,plastic_object,partial_occlusion,0.979899790258681,0.9749931400347571,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4381,plastic_object,partial_occlusion,0.8817891373801917,0.9653619136377757,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4382,metal_part,partial_occlusion;reflective_metal,0.8362768496420048,0.7548861208109658,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4383,robot_gripper,partial_occlusion,0.8422601296274206,0.7408301158301159,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4384,robot_gripper,partial_occlusion,0.5073492143943233,0.6351049575703439,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000502.png,4385,robot_gripper,partial_occlusion,0.6207275223061084,0.7627118644067796,0.004195867499947781,238.32973753638439,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4387,metal_part,small_parts;reflective_metal;partial_occlusion,0.9239130434782609,0.9837833021473759,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4388,metal_part,small_parts;reflective_metal;partial_occlusion,0.9051567239635996,0.8569782942591357,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4389,screw,small_parts;partial_occlusion,0.796875,0.9664707022417469,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4390,connector,small_parts;partial_occlusion,0.9087136929460581,0.9273927392739274,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4391,cable,small_parts;partial_occlusion,0.8169590643274853,0.8650243277848912,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4393,tool,small_parts;reflective_metal;partial_occlusion,0.873546511627907,0.9469013459547404,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4394,cable,small_parts;partial_occlusion,0.5439412484700122,0.7222974767596281,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4395,box,small_parts;partial_occlusion,0.9573001521797512,0.9748072413356564,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4396,robot_gripper,small_parts;partial_occlusion,0.9465970688616744,1.0,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4397,robot_gripper,small_parts;partial_occlusion,0.9606419564386702,1.0,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000503.png,4398,robot_gripper,small_parts;partial_occlusion,0.9354207436399217,1.0,0.0038382184545546556,260.5375415287635,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000506.png,4404,glass_object,transparent_glass,0.4192139737991266,0.14297266699013422,0.005864532714310501,170.51656947190736,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000506.png,4405,glass_object,transparent_glass,0.9255725190839694,0.8199763645117523,0.005864532714310501,170.51656947190736,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000506.png,4406,box,transparent_glass,0.2872294372294372,0.3931229462035697,0.005864532714310501,170.51656947190736,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000506.png,4407,glass_object,transparent_glass,0.3777504342790967,0.3167707135379653,0.005864532714310501,170.51656947190736,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000506.png,4408,glass_object,transparent_glass,0.9704563439725666,0.9920011325829972,0.005864532714310501,170.51656947190736,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000506.png,4409,glass_object,transparent_glass,0.93049596704994,0.7886226462544402,0.005864532714310501,170.51656947190736,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000506.png,4410,connector,transparent_glass;small_parts,0.8701527614571093,0.8888888888888888,0.005864532714310501,170.51656947190736,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000507.png,4412,box,partial_occlusion,0.7640297498309668,0.6627218934911243,0.005930540285979597,168.6187011264559,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000507.png,4413,connector,partial_occlusion;small_parts,0.5981503579952268,0.3797302425057781,0.005930540285979597,168.6187011264559,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000507.png,4414,tool,partial_occlusion;reflective_metal,0.5529678729248776,0.6020883250161844,0.005930540285979597,168.6187011264559,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000507.png,4415,plastic_object,partial_occlusion,0.8203442274221621,0.5660108279413707,0.005930540285979597,168.6187011264559,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000507.png,4417,robot_gripper,partial_occlusion,0.4901985019652436,0.463275381392436,0.005930540285979597,168.6187011264559,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000507.png,4418,robot_gripper,partial_occlusion,0.724400871459695,0.7553191489361704,0.005930540285979597,168.6187011264559,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000507.png,4419,robot_gripper,partial_occlusion,0.90311004784689,1.0,0.005930540285979597,168.6187011264559,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000509.png,4424,glass_object,dynamic_scene;transparent_glass;partial_occlusion,0.9851354103034006,1.0,0.006997432500308302,142.9095600359047,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000509.png,4425,plastic_object,dynamic_scene;partial_occlusion,0.9597030752916225,0.996138476045081,0.006997432500308302,142.9095600359047,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000509.png,4426,box,dynamic_scene;partial_occlusion,0.9852134350327847,1.0,0.006997432500308302,142.9095600359047,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000509.png,4427,robot_gripper,dynamic_scene;partial_occlusion,0.6936688449461088,0.6585912704190083,0.006997432500308302,142.9095600359047,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000509.png,4428,robot_gripper,dynamic_scene;partial_occlusion,0.9456696070569367,0.9627330261305875,0.006997432500308302,142.9095600359047,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000509.png,4429,robot_gripper,dynamic_scene;partial_occlusion,0.09157930623029063,0.28282723955105693,0.006997432500308302,142.9095600359047,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000510.png,4432,screw,reflective_metal;partial_occlusion;small_parts,0.0014016967908520841,0.07281001137656429,0.005778994571301155,173.04048094560636,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000510.png,4433,tool,reflective_metal;partial_occlusion,0.9419029396416768,0.9882751118095008,0.005778994571301155,173.04048094560636,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000510.png,4434,metal_part,reflective_metal;partial_occlusion,0.9695284697508897,1.0,0.005778994571301155,173.04048094560636,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000510.png,4435,metal_part,reflective_metal;partial_occlusion,0.9868781825303564,1.0,0.005778994571301155,173.04048094560636,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000510.png,4436,robot_gripper,reflective_metal;partial_occlusion,0.8140718342060624,0.736009662690872,0.005778994571301155,173.04048094560636,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000510.png,4437,robot_gripper,reflective_metal;partial_occlusion,0.7619047619047619,0.776978417266187,0.005778994571301155,173.04048094560636,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000510.png,4438,robot_gripper,reflective_metal;partial_occlusion,0.12343127122397755,0.24825696207633097,0.005778994571301155,173.04048094560636,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000511.png,4441,connector,transparent_glass;small_parts,0.8847926267281107,1.0,0.005312178624990338,188.24668193491306,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000511.png,4442,plastic_object,transparent_glass,0.9088607594936708,1.0,0.005312178624990338,188.24668193491306,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000511.png,4443,connector,transparent_glass;small_parts,0.9506699147381242,1.0,0.005312178624990338,188.24668193491306,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000511.png,4444,plastic_object,transparent_glass,0.13084969719214534,0.39259880490617466,0.005312178624990338,188.24668193491306,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000511.png,4445,cable,transparent_glass,0.5759637188208617,0.7865168539325843,0.005312178624990338,188.24668193491306,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000511.png,4446,plastic_object,transparent_glass,0.8324463204257662,0.7879013428224761,0.005312178624990338,188.24668193491306,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000511.png,4447,glass_object,transparent_glass,0.7025570583262891,0.7655009689704356,0.005312178624990338,188.24668193491306,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000511.png,4448,plastic_object,transparent_glass,0.948582729070534,0.9956331877729258,0.005312178624990338,188.24668193491306,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000512.png,4451,plastic_object,partial_occlusion,0.8906779661016949,0.9890697182885958,0.0038685862729669843,258.492361146972,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000512.png,4452,connector,partial_occlusion;small_parts,0.8764880952380952,1.0,0.0038685862729669843,258.492361146972,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000512.png,4453,metal_part,partial_occlusion;reflective_metal,0.9644369178662151,0.9965276097372114,0.0038685862729669843,258.492361146972,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000512.png,4454,metal_part,partial_occlusion;reflective_metal,0.9837713328447283,1.0,0.0038685862729669843,258.492361146972,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000512.png,4455,screw,partial_occlusion;small_parts,0.7862796833773087,0.8824203092193167,0.0038685862729669843,258.492361146972,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000512.png,4456,plastic_object,partial_occlusion,0.966073546856465,1.0,0.0038685862729669843,258.492361146972,cuda
FastSAM-S,auto,val,data/cogar_sim_500_final/rgb/000512.png,4457,screw,partial_occlusion;small_parts,0.712401055408971,0.8901705115346038,0.0038685862729669843,258.492361146972,cuda
