image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y,area_ratio,bbox_area_ratio,bbox_width_ratio,bbox_height_ratio
2177,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-02-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-02-56.png,result_2018-08-24-14-02-56.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,6,2623,317,55,371,131,345,93,0.008538,0.013786,0.085938,0.160417
2177,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-02-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-02-56.png,result_2018-08-24-14-02-56.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,7,1654,255,107,306,168,276,136,0.005384,0.010495,0.081250,0.129167
2177,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-02-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-02-56.png,result_2018-08-24-14-02-56.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,8,2129,215,110,256,181,236,147,0.006930,0.009844,0.065625,0.150000
2177,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-02-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-02-56.png,result_2018-08-24-14-02-56.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,9,615,220,99,260,128,246,113,0.002002,0.004004,0.064062,0.062500
2178,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-03-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-03-38.png,result_2018-08-24-14-03-38.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,3,5473,283,114,367,196,324,155,0.017816,0.022965,0.132812,0.172917
2178,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-03-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-03-38.png,result_2018-08-24-14-03-38.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,4,2002,362,120,413,171,387,144,0.006517,0.008802,0.081250,0.108333
2178,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-03-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-03-38.png,result_2018-08-24-14-03-38.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,5,1293,362,164,404,203,383,183,0.004209,0.005599,0.067187,0.083333
2178,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-03-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-03-38.png,result_2018-08-24-14-03-38.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,6,2618,317,55,371,131,345,93,0.008522,0.013786,0.085938,0.160417
2178,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-03-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-03-38.png,result_2018-08-24-14-03-38.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,7,1648,255,108,305,168,276,136,0.005365,0.010127,0.079687,0.127083
2178,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-03-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-03-38.png,result_2018-08-24-14-03-38.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,8,2130,215,110,257,181,236,147,0.006934,0.010078,0.067187,0.150000
2178,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-03-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-03-38.png,result_2018-08-24-14-03-38.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,9,612,233,99,260,127,246,112,0.001992,0.002643,0.043750,0.060417
2178,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-03-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-03-38.png,result_2018-08-24-14-03-38.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,10,4202,276,14,324,118,300,61,0.013678,0.016748,0.076563,0.218750
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,3,5392,283,114,367,197,324,155,0.017552,0.023242,0.132812,0.175000
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,4,2008,362,120,413,171,388,144,0.006536,0.008802,0.081250,0.108333
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,5,1285,357,164,404,203,383,182,0.004183,0.006250,0.075000,0.083333
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,6,2610,317,55,371,131,345,93,0.008496,0.013786,0.085938,0.160417
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,7,1647,255,108,305,168,276,136,0.005361,0.010127,0.079687,0.127083
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,8,2149,215,111,257,182,236,147,0.006995,0.010078,0.067187,0.150000
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,9,612,233,99,260,127,246,112,0.001992,0.002643,0.043750,0.060417
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,10,4206,276,14,324,118,300,61,0.013691,0.016748,0.076563,0.218750
2179,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-08.png,result_2018-08-24-14-04-08.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,11,1687,326,183,374,229,350,206,0.005492,0.007497,0.076563,0.097917
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,3,5379,282,114,367,197,324,154,0.017510,0.023516,0.134375,0.175000
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,4,2015,362,120,413,171,387,144,0.006559,0.008802,0.081250,0.108333
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,5,1266,358,164,404,203,383,182,0.004121,0.006120,0.073438,0.083333
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,6,2597,317,56,371,131,345,93,0.008454,0.013607,0.085938,0.158333
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,7,1641,255,108,305,168,276,136,0.005342,0.010127,0.079687,0.127083
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,8,1767,215,110,257,171,236,142,0.005752,0.008678,0.067187,0.129167
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,9,604,233,100,260,127,246,112,0.001966,0.002552,0.043750,0.058333
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,10,4203,276,14,323,118,300,61,0.013682,0.016406,0.075000,0.218750
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,11,1707,327,183,375,230,351,206,0.005557,0.007656,0.076563,0.100000
2180,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/rgb/result_2018-08-24-14-04-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq25/label/result_2018-08-24-14-04-30.png,result_2018-08-24-14-04-30.png,YCB10/table/bottom/curved/seq25,YCB10,table,bottom,curved,seq25,curved,12,6496,196,161,330,254,266,204,0.021146,0.041309,0.210938,0.195833
2182,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-07-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-07-59.png,result_2018-08-24-14-07-59.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,9063,322,13,407,154,363,76,0.029502,0.039753,0.134375,0.295833
2183,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-08-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-08-30.png,result_2018-08-24-14-08-30.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8956,327,14,408,154,364,77,0.029154,0.037637,0.128125,0.293750
2183,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-08-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-08-30.png,result_2018-08-24-14-08-30.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,5129,269,74,333,169,301,120,0.016696,0.020313,0.101562,0.200000
2184,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-09-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-09-36.png,result_2018-08-24-14-09-36.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8951,327,14,408,154,364,76,0.029137,0.037637,0.128125,0.293750
2184,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-09-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-09-36.png,result_2018-08-24-14-09-36.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,5110,270,74,333,169,301,120,0.016634,0.020000,0.100000,0.200000
2184,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-09-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-09-36.png,result_2018-08-24-14-09-36.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,5,4720,194,101,275,210,236,158,0.015365,0.029362,0.128125,0.229167
2185,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-14.png,result_2018-08-24-14-10-14.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8882,327,14,406,152,364,76,0.028913,0.036198,0.125000,0.289583
2185,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-14.png,result_2018-08-24-14-10-14.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,4378,270,82,333,169,301,126,0.014251,0.018333,0.100000,0.183333
2185,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-14.png,result_2018-08-24-14-10-14.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,5,4749,194,101,275,211,236,158,0.015459,0.029629,0.128125,0.231250
2185,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-14.png,result_2018-08-24-14-10-14.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,6,4318,270,14,332,93,301,51,0.014056,0.016406,0.098437,0.166667
2186,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-50.png,result_2018-08-24-14-10-50.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8867,327,14,407,152,364,76,0.028864,0.036650,0.126562,0.289583
2186,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-50.png,result_2018-08-24-14-10-50.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,3899,270,82,336,168,302,121,0.012692,0.018975,0.104688,0.181250
2186,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-50.png,result_2018-08-24-14-10-50.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,5,4721,194,101,275,211,236,158,0.015368,0.029629,0.128125,0.231250
2186,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-50.png,result_2018-08-24-14-10-50.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,6,4296,271,14,332,93,301,51,0.013984,0.016146,0.096875,0.166667
2186,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-10-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-10-50.png,result_2018-08-24-14-10-50.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,7,1364,268,149,311,188,289,168,0.004440,0.005729,0.068750,0.083333
2187,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-11-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-11-31.png,result_2018-08-24-14-11-31.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8660,328,14,407,146,364,74,0.028190,0.034635,0.125000,0.277083
2187,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-11-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-11-31.png,result_2018-08-24-14-11-31.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,3810,270,82,333,168,302,121,0.012402,0.018125,0.100000,0.181250
2187,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-11-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-11-31.png,result_2018-08-24-14-11-31.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,5,4725,194,101,275,210,236,158,0.015381,0.029362,0.128125,0.229167
2187,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-11-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-11-31.png,result_2018-08-24-14-11-31.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,6,4286,270,14,331,93,301,51,0.013952,0.016146,0.096875,0.166667
2187,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-11-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-11-31.png,result_2018-08-24-14-11-31.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,7,1375,268,149,311,188,289,168,0.004476,0.005729,0.068750,0.083333
2187,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-11-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-11-31.png,result_2018-08-24-14-11-31.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,8,2340,323,140,386,187,355,163,0.007617,0.010000,0.100000,0.100000
2188,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-03.png,result_2018-08-24-14-12-03.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8660,327,14,407,146,364,74,0.028190,0.035068,0.126562,0.277083
2188,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-03.png,result_2018-08-24-14-12-03.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,3815,270,81,333,168,302,121,0.012419,0.018333,0.100000,0.183333
2188,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-03.png,result_2018-08-24-14-12-03.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,5,4719,195,101,274,211,236,158,0.015361,0.028906,0.125000,0.231250
2188,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-03.png,result_2018-08-24-14-12-03.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,6,4272,270,14,332,93,301,51,0.013906,0.016406,0.098437,0.166667
2188,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-03.png,result_2018-08-24-14-12-03.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,7,1373,269,149,311,189,289,168,0.004469,0.005739,0.067187,0.085417
2188,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-03.png,result_2018-08-24-14-12-03.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,8,2313,323,140,387,187,355,163,0.007529,0.010156,0.101562,0.100000
2188,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-03.png,result_2018-08-24-14-12-03.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,9,2313,385,112,439,169,411,139,0.007529,0.010384,0.085938,0.120833
2189,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-44.png,result_2018-08-24-14-12-44.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8641,327,14,406,146,364,74,0.028128,0.034635,0.125000,0.277083
