image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y,area_ratio,bbox_area_ratio,bbox_width_ratio,bbox_height_ratio,binary_mask_path
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,5,774,240,267,297,319,266,293,0.002520,0.010007,0.090625,0.110417,outputs/ocid_full/gt_binary_masks/13378_result_2018-08-21-13-54-58_obj5.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,6,848,388,310,465,324,424,317,0.002760,0.003809,0.121875,0.031250,outputs/ocid_full/gt_binary_masks/13379_result_2018-08-21-13-54-58_obj6.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,7,10445,209,146,331,249,271,197,0.034001,0.041641,0.192188,0.216667,outputs/ocid_full/gt_binary_masks/13380_result_2018-08-21-13-54-58_obj7.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,8,871,463,172,498,207,482,188,0.002835,0.004219,0.056250,0.075000,outputs/ocid_full/gt_binary_masks/13381_result_2018-08-21-13-54-58_obj8.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,9,1038,332,246,351,315,341,280,0.003379,0.004557,0.031250,0.145833,outputs/ocid_full/gt_binary_masks/13382_result_2018-08-21-13-54-58_obj9.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,10,711,442,191,475,220,458,204,0.002314,0.003320,0.053125,0.062500,outputs/ocid_full/gt_binary_masks/13383_result_2018-08-21-13-54-58_obj10.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,11,730,415,192,444,226,429,207,0.002376,0.003418,0.046875,0.072917,outputs/ocid_full/gt_binary_masks/13384_result_2018-08-21-13-54-58_obj11.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,12,727,260,264,317,314,287,289,0.002367,0.009629,0.090625,0.106250,outputs/ocid_full/gt_binary_masks/13385_result_2018-08-21-13-54-58_obj12.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,13,833,492,156,523,192,507,173,0.002712,0.003854,0.050000,0.077083,outputs/ocid_full/gt_binary_masks/13386_result_2018-08-21-13-54-58_obj13.png
1731,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-54-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-54-58.png,result_2018-08-21-13-54-58.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,14,1243,361,297,451,313,405,304,0.004046,0.005036,0.142187,0.035417,outputs/ocid_full/gt_binary_masks/13387_result_2018-08-21-13-54-58_obj14.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,3,2252,375,87,436,137,405,110,0.007331,0.010293,0.096875,0.106250,outputs/ocid_full/gt_binary_masks/13388_result_2018-08-21-13-55-29_obj3.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,4,2329,171,74,600,172,264,133,0.007581,0.138574,0.671875,0.206250,outputs/ocid_full/gt_binary_masks/13389_result_2018-08-21-13-55-29_obj4.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,5,770,240,267,296,318,266,293,0.002507,0.009648,0.089063,0.108333,outputs/ocid_full/gt_binary_masks/13390_result_2018-08-21-13-55-29_obj5.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,6,862,388,310,465,324,423,317,0.002806,0.003809,0.121875,0.031250,outputs/ocid_full/gt_binary_masks/13391_result_2018-08-21-13-55-29_obj6.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,7,10466,209,146,332,249,271,197,0.034069,0.041979,0.193750,0.216667,outputs/ocid_full/gt_binary_masks/13392_result_2018-08-21-13-55-29_obj7.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,8,873,463,172,499,207,483,188,0.002842,0.004336,0.057813,0.075000,outputs/ocid_full/gt_binary_masks/13393_result_2018-08-21-13-55-29_obj8.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,9,1028,332,246,350,315,341,280,0.003346,0.004329,0.029687,0.145833,outputs/ocid_full/gt_binary_masks/13394_result_2018-08-21-13-55-29_obj9.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,10,676,442,190,476,220,458,203,0.002201,0.003532,0.054688,0.064583,outputs/ocid_full/gt_binary_masks/13395_result_2018-08-21-13-55-29_obj10.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,11,765,413,191,444,226,428,207,0.002490,0.003750,0.050000,0.075000,outputs/ocid_full/gt_binary_masks/13396_result_2018-08-21-13-55-29_obj11.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,12,735,260,264,317,314,287,289,0.002393,0.009629,0.090625,0.106250,outputs/ocid_full/gt_binary_masks/13397_result_2018-08-21-13-55-29_obj12.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,13,830,491,156,523,192,507,173,0.002702,0.003975,0.051562,0.077083,outputs/ocid_full/gt_binary_masks/13398_result_2018-08-21-13-55-29_obj13.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,14,1244,360,297,451,313,405,304,0.004049,0.005091,0.143750,0.035417,outputs/ocid_full/gt_binary_masks/13399_result_2018-08-21-13-55-29_obj14.png
1732,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-29.png,result_2018-08-21-13-55-29.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,16,595,452,213,481,238,466,225,0.001937,0.002539,0.046875,0.054167,outputs/ocid_full/gt_binary_masks/13400_result_2018-08-21-13-55-29_obj16.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,3,2244,375,87,436,137,405,110,0.007305,0.010293,0.096875,0.106250,outputs/ocid_full/gt_binary_masks/13401_result_2018-08-21-13-55-56_obj3.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,4,2089,171,76,599,173,224,139,0.006800,0.136855,0.670312,0.204167,outputs/ocid_full/gt_binary_masks/13402_result_2018-08-21-13-55-56_obj4.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,5,770,240,267,296,318,266,293,0.002507,0.009648,0.089063,0.108333,outputs/ocid_full/gt_binary_masks/13403_result_2018-08-21-13-55-56_obj5.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,6,823,387,310,465,323,425,317,0.002679,0.003600,0.123438,0.029167,outputs/ocid_full/gt_binary_masks/13404_result_2018-08-21-13-55-56_obj6.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,7,10462,209,146,332,249,271,197,0.034056,0.041979,0.193750,0.216667,outputs/ocid_full/gt_binary_masks/13405_result_2018-08-21-13-55-56_obj7.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,8,862,463,172,498,207,482,188,0.002806,0.004219,0.056250,0.075000,outputs/ocid_full/gt_binary_masks/13406_result_2018-08-21-13-55-56_obj8.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,9,1086,332,246,350,315,341,281,0.003535,0.004329,0.029687,0.145833,outputs/ocid_full/gt_binary_masks/13407_result_2018-08-21-13-55-56_obj9.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,10,647,443,191,475,220,457,204,0.002106,0.003223,0.051562,0.062500,outputs/ocid_full/gt_binary_masks/13408_result_2018-08-21-13-55-56_obj10.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,11,733,415,192,444,226,429,207,0.002386,0.003418,0.046875,0.072917,outputs/ocid_full/gt_binary_masks/13409_result_2018-08-21-13-55-56_obj11.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,12,748,260,263,318,314,287,289,0.002435,0.009987,0.092188,0.108333,outputs/ocid_full/gt_binary_masks/13410_result_2018-08-21-13-55-56_obj12.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,13,843,491,156,523,191,507,173,0.002744,0.003867,0.051562,0.075000,outputs/ocid_full/gt_binary_masks/13411_result_2018-08-21-13-55-56_obj13.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,14,1267,361,297,451,313,405,304,0.004124,0.005036,0.142187,0.035417,outputs/ocid_full/gt_binary_masks/13412_result_2018-08-21-13-55-56_obj14.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,16,582,452,213,481,238,466,225,0.001895,0.002539,0.046875,0.054167,outputs/ocid_full/gt_binary_masks/13413_result_2018-08-21-13-55-56_obj16.png
1733,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-55-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-55-56.png,result_2018-08-21-13-55-56.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,17,862,316,262,335,317,325,289,0.002806,0.003646,0.031250,0.116667,outputs/ocid_full/gt_binary_masks/13414_result_2018-08-21-13-55-56_obj17.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,3,2241,375,87,436,136,405,110,0.007295,0.010091,0.096875,0.104167,outputs/ocid_full/gt_binary_masks/13415_result_2018-08-21-13-56-53_obj3.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,4,1324,174,75,599,172,235,145,0.004310,0.135898,0.665625,0.204167,outputs/ocid_full/gt_binary_masks/13416_result_2018-08-21-13-56-53_obj4.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,5,777,240,267,296,319,266,293,0.002529,0.009834,0.089063,0.110417,outputs/ocid_full/gt_binary_masks/13417_result_2018-08-21-13-56-53_obj5.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,6,822,388,310,465,323,425,317,0.002676,0.003555,0.121875,0.029167,outputs/ocid_full/gt_binary_masks/13418_result_2018-08-21-13-56-53_obj6.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,7,10446,209,146,331,249,271,197,0.034004,0.041641,0.192188,0.216667,outputs/ocid_full/gt_binary_masks/13419_result_2018-08-21-13-56-53_obj7.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,8,864,463,172,498,206,482,188,0.002812,0.004102,0.056250,0.072917,outputs/ocid_full/gt_binary_masks/13420_result_2018-08-21-13-56-53_obj8.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,9,1052,332,246,350,315,341,280,0.003424,0.004329,0.029687,0.145833,outputs/ocid_full/gt_binary_masks/13421_result_2018-08-21-13-56-53_obj9.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,10,650,442,191,474,220,457,203,0.002116,0.003223,0.051562,0.062500,outputs/ocid_full/gt_binary_masks/13422_result_2018-08-21-13-56-53_obj10.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,11,734,414,192,444,226,429,207,0.002389,0.003532,0.048438,0.072917,outputs/ocid_full/gt_binary_masks/13423_result_2018-08-21-13-56-53_obj11.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,12,731,260,263,318,314,288,288,0.002380,0.009987,0.092188,0.108333,outputs/ocid_full/gt_binary_masks/13424_result_2018-08-21-13-56-53_obj12.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,13,836,490,156,523,191,507,173,0.002721,0.003984,0.053125,0.075000,outputs/ocid_full/gt_binary_masks/13425_result_2018-08-21-13-56-53_obj13.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,14,1261,361,297,451,313,405,304,0.004105,0.005036,0.142187,0.035417,outputs/ocid_full/gt_binary_masks/13426_result_2018-08-21-13-56-53_obj14.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,16,577,452,213,480,238,466,225,0.001878,0.002454,0.045312,0.054167,outputs/ocid_full/gt_binary_masks/13427_result_2018-08-21-13-56-53_obj16.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,17,876,315,262,336,318,325,289,0.002852,0.004082,0.034375,0.118750,outputs/ocid_full/gt_binary_masks/13428_result_2018-08-21-13-56-53_obj17.png
1734,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-56-53.png,result_2018-08-21-13-56-53.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,18,1944,163,92,212,140,187,116,0.006328,0.007975,0.078125,0.102083,outputs/ocid_full/gt_binary_masks/13429_result_2018-08-21-13-56-53_obj18.png
1735,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-57-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-57-28.png,result_2018-08-21-13-57-28.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,3,625,384,116,427,137,406,125,0.002035,0.003151,0.068750,0.045833,outputs/ocid_full/gt_binary_masks/13430_result_2018-08-21-13-57-28_obj3.png
1735,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/rgb/result_2018-08-21-13-57-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq06/label/result_2018-08-21-13-57-28.png,result_2018-08-21-13-57-28.png,ARID20/table/top/seq06,ARID20,table,top,seq06,seq06,seq06,4,1366,175,76,599,172,245,143,0.004447,0.134196,0.664062,0.202083,outputs/ocid_full/gt_binary_masks/13431_result_2018-08-21-13-57-28_obj4.png
