image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id
1800,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq09/rgb/result_2018-08-21-15-57-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq09/label/result_2018-08-21-15-57-28.png,result_2018-08-21-15-57-28.png,ARID20/table/top/seq09,ARID20,table,top,seq09,seq09
1801,20,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq09/rgb/result_2018-08-21-15-58-07.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq09/label/result_2018-08-21-15-58-07.png,result_2018-08-21-15-58-07.png,ARID20/table/top/seq09,ARID20,table,top,seq09,seq09
1802,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-03-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-03-39.png,result_2018-08-21-16-03-39.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1803,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-04-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-04-31.png,result_2018-08-21-16-04-31.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1804,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-04-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-04-58.png,result_2018-08-21-16-04-58.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1805,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-05-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-05-36.png,result_2018-08-21-16-05-36.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1806,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-06-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-06-08.png,result_2018-08-21-16-06-08.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1807,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-06-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-06-26.png,result_2018-08-21-16-06-26.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1808,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-07-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-07-02.png,result_2018-08-21-16-07-02.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1809,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-07-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-07-37.png,result_2018-08-21-16-07-37.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1810,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-08-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-08-15.png,result_2018-08-21-16-08-15.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1811,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-08-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-08-47.png,result_2018-08-21-16-08-47.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1812,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-09-17.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-09-17.png,result_2018-08-21-16-09-17.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1813,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-10-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-10-06.png,result_2018-08-21-16-10-06.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1814,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-10-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-10-41.png,result_2018-08-21-16-10-41.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1815,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-11-17.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-11-17.png,result_2018-08-21-16-11-17.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1816,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-11-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-11-58.png,result_2018-08-21-16-11-58.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1817,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-12-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-12-41.png,result_2018-08-21-16-12-41.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1818,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-13-13.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-13-13.png,result_2018-08-21-16-13-13.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1819,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-14-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-14-24.png,result_2018-08-21-16-14-24.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1820,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-14-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-14-51.png,result_2018-08-21-16-14-51.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1821,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-15-21.png,result_2018-08-21-16-15-21.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1822,20,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/rgb/result_2018-08-21-16-15-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq10/label/result_2018-08-21-16-15-50.png,result_2018-08-21-16-15-50.png,ARID20/table/top/seq10,ARID20,table,top,seq10,seq10
1823,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-22-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-22-30.png,result_2018-08-21-16-22-30.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1824,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-23-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-23-08.png,result_2018-08-21-16-23-08.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1825,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-23-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-23-38.png,result_2018-08-21-16-23-38.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1826,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-24-02.png,result_2018-08-21-16-24-02.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1827,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-24-24.png,result_2018-08-21-16-24-24.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1828,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-24-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-24-53.png,result_2018-08-21-16-24-53.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1829,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-25-25.png,result_2018-08-21-16-25-25.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1830,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-25-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-25-49.png,result_2018-08-21-16-25-49.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1831,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-26-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-26-40.png,result_2018-08-21-16-26-40.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1832,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-27-13.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-27-13.png,result_2018-08-21-16-27-13.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1833,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-27-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-27-40.png,result_2018-08-21-16-27-40.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1834,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-28-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-28-18.png,result_2018-08-21-16-28-18.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1835,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-29-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-29-00.png,result_2018-08-21-16-29-00.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1836,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-29-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-29-59.png,result_2018-08-21-16-29-59.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1837,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-30-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-30-36.png,result_2018-08-21-16-30-36.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1838,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-31-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-31-41.png,result_2018-08-21-16-31-41.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1839,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-32-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-32-21.png,result_2018-08-21-16-32-21.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1840,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-32-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-32-51.png,result_2018-08-21-16-32-51.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1841,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-34-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-34-03.png,result_2018-08-21-16-34-03.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1842,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-34-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-34-39.png,result_2018-08-21-16-34-39.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1843,20,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/rgb/result_2018-08-21-16-35-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq11/label/result_2018-08-21-16-35-21.png,result_2018-08-21-16-35-21.png,ARID20/table/top/seq11,ARID20,table,top,seq11,seq11
1844,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-48-57.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-48-57.png,result_2018-08-21-16-48-57.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1845,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-49-32.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-49-32.png,result_2018-08-21-16-49-32.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1846,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-50-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-50-31.png,result_2018-08-21-16-50-31.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1847,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-51-01.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-51-01.png,result_2018-08-21-16-51-01.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1848,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-51-32.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-51-32.png,result_2018-08-21-16-51-32.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1849,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-52-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-52-03.png,result_2018-08-21-16-52-03.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1850,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-52-33.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-52-33.png,result_2018-08-21-16-52-33.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1851,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-53-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-53-16.png,result_2018-08-21-16-53-16.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1852,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-53-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-53-44.png,result_2018-08-21-16-53-44.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1853,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-54-22.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-54-22.png,result_2018-08-21-16-54-22.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1854,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-54-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-54-53.png,result_2018-08-21-16-54-53.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1855,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-55-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-55-29.png,result_2018-08-21-16-55-29.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1856,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-56-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-56-11.png,result_2018-08-21-16-56-11.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1857,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-56-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-56-48.png,result_2018-08-21-16-56-48.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1858,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-57-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-57-10.png,result_2018-08-21-16-57-10.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1859,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-57-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-57-34.png,result_2018-08-21-16-57-34.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1860,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-58-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-58-25.png,result_2018-08-21-16-58-25.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1861,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-58-52.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-58-52.png,result_2018-08-21-16-58-52.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1862,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-16-59-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-16-59-16.png,result_2018-08-21-16-59-16.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1863,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-17-00-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-17-00-56.png,result_2018-08-21-17-00-56.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1864,20,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/rgb/result_2018-08-21-17-01-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq12/label/result_2018-08-21-17-01-40.png,result_2018-08-21-17-01-40.png,ARID20/table/top/seq12,ARID20,table,top,seq12,seq12
1865,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-27-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-27-03.png,result_2018-08-23-09-27-03.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1866,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-31-32.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-31-32.png,result_2018-08-23-09-31-32.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1867,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-31-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-31-59.png,result_2018-08-23-09-31-59.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1868,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-32-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-32-26.png,result_2018-08-23-09-32-26.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1869,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-32-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-32-56.png,result_2018-08-23-09-32-56.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1870,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-33-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-33-21.png,result_2018-08-23-09-33-21.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1871,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-33-45.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-33-45.png,result_2018-08-23-09-33-45.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1872,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-34-07.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-34-07.png,result_2018-08-23-09-34-07.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1873,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-34-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-34-36.png,result_2018-08-23-09-34-36.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1874,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-35-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-35-02.png,result_2018-08-23-09-35-02.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1875,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-37-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-37-29.png,result_2018-08-23-09-37-29.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1876,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-38-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-38-03.png,result_2018-08-23-09-38-03.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1877,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-39-01.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-39-01.png,result_2018-08-23-09-39-01.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1878,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-39-32.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-39-32.png,result_2018-08-23-09-39-32.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1879,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-40-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-40-18.png,result_2018-08-23-09-40-18.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
1880,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/rgb/result_2018-08-23-09-41-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq13/label/result_2018-08-23-09-41-38.png,result_2018-08-23-09-41-38.png,ARID20/table/top/seq13,ARID20,table,top,seq13,seq13
